Percept,Confidence,RT,Stimulus,Disambiguation,overlap_index,overlap_timing,block_id,session_id,part_index,ID
1,1,NaN,-1,0.5,51,84.9421310789805,10,5,16,53
-1,1,0.311641696171392,-1,0.5,52,86.6407072572381,10,5,16,53
-1,1,NaN,-1,0.5,53,88.3392834354956,10,5,16,53
1,1,1.29952701690158,-1,0.5,54,90.0378596137531,10,5,16,53
1,1,NaN,1,0.5,55,91.7364357920107,10,5,16,53
1,1,NaN,1,0.5,56,93.4350119702682,10,5,16,53
-1,1,0.735449528718988,-1,0.5,57,95.1335881485257,10,5,16,53
-1,1,NaN,-1,0.5,58,96.8321643267832,10,5,16,53
1,1,0.963764829192741,1,0.5,59,98.5307405050408,10,5,16,53
1,1,NaN,1,0.5,60,100.229316683298,10,5,16,53
-1,1,0.885425706978836,-1,0.5,61,101.927892861556,10,5,16,53
-1,1,NaN,-1,0.5,62,103.626469039813,10,5,16,53
1,1,0.766928313326446,1,0.5,63,105.325045218071,10,5,16,53
1,1,NaN,1,0.5,64,107.023621396328,10,5,16,53
-1,1,0.928941385575953,1,0.5,65,108.722197574586,10,5,16,53
-1,1,NaN,1,0.5,66,110.420773752843,10,5,16,53
1,1,0.383676672545477,1,0.5,67,112.119349931101,10,5,16,53
1,1,NaN,-1,0.5,68,113.817926109359,10,5,16,53
1,1,NaN,-1,0.5,69,115.516502287616,10,5,16,53
1,1,NaN,-1,0.5,70,117.215078465874,10,5,16,53
1,1,NaN,-1,0.5,71,118.913654644131,10,5,16,53
-1,1,0.500987273492484,-1,0.5,72,120.612230822389,10,5,16,53
-1,1,NaN,-1,0.5,73,122.310807000646,10,5,16,53
-1,1,NaN,-1,0.5,74,124.009383178904,10,5,16,53
-1,1,NaN,-1,0.5,75,125.707959357161,10,5,16,53
-1,1,NaN,-1,0.5,76,127.406535535419,10,5,16,53
-1,1,NaN,-1,0.5,77,129.105111713676,10,5,16,53
-1,1,NaN,-1,0.5,78,130.803687891934,10,5,16,53
1,1,1.153061250538,1,0.5,79,132.502264070191,10,5,16,53
1,1,NaN,1,0.5,80,134.200840248449,10,5,16,53
1,1,1.1849951006069,1,1,1,0.0117546630655124,1,1,17,58
1,1,NaN,1,1,2,1.51047420391835,1,1,17,58
1,1,NaN,1,1,3,3.00919374477118,1,1,17,58
1,1,NaN,-1,1,4,4.50791328562402,1,1,17,58
-1,1,0.671094654953485,-1,1,5,6.00663282647685,1,1,17,58
-1,1,NaN,-1,1,6,7.50535236732969,1,1,17,58
1,1,0.754904459136087,1,1,7,9.00407190818252,1,1,17,58
1,1,NaN,1,1,8,10.5027914490354,1,1,17,58
1,1,NaN,1,1,9,12.0015109898882,1,1,17,58
1,1,NaN,1,1,10,13.500230530741,1,1,17,58
1,1,NaN,1,1,11,14.9989500715939,1,1,17,58
1,1,NaN,1,1,12,16.4976696124467,1,1,17,58
1,1,NaN,1,1,13,17.9963891532995,1,1,17,58
1,1,NaN,1,1,14,19.4951086941524,1,1,17,58
1,1,NaN,1,1,15,20.9938282350052,1,1,17,58
-1,1,1.06196350030666,-1,1,16,22.492547775858,1,1,17,58
-1,1,NaN,-1,1,17,23.9912673167109,1,1,17,58
-1,1,NaN,-1,1,18,25.4899868575637,1,1,17,58
-1,1,NaN,-1,1,19,26.9887063984165,1,1,17,58
-1,1,NaN,-1,1,20,28.4874259392694,1,1,17,58
-1,1,NaN,-1,1,21,29.9861454801222,1,1,17,58
1,1,0.65524409448706,1,1,22,31.4848650209751,1,1,17,58
1,1,NaN,1,1,23,32.9835845618279,1,1,17,58
-1,1,0.621621353091975,-1,1,24,34.4823041026807,1,1,17,58
-1,1,NaN,-1,1,25,35.9810236435336,1,1,17,58
-1,1,NaN,-1,1,26,37.4797431843864,1,1,17,58
-1,1,NaN,-1,1,27,38.9784627252392,1,1,17,58
-1,1,NaN,-1,1,28,40.4771822660921,1,1,17,58
-1,1,NaN,-1,1,29,41.9759018069449,1,1,17,58
1,1,0.650036586029891,1,1,30,43.4746213477977,1,1,17,58
1,1,NaN,1,1,31,44.9733408886506,1,1,17,58
1,1,NaN,1,1,32,46.4720604295034,1,1,17,58
1,1,NaN,1,1,33,47.9707799703562,1,1,17,58
1,1,NaN,1,1,34,49.4694995112091,1,1,17,58
1,1,NaN,1,1,35,50.9682190520619,1,1,17,58
1,1,NaN,1,1,36,52.4669385929147,1,1,17,58
1,1,NaN,1,1,37,53.9656581337676,1,1,17,58
1,1,NaN,1,1,38,55.4643776746204,1,1,17,58
1,1,NaN,1,1,39,56.9630972154732,1,1,17,58
1,1,NaN,1,1,40,58.4618167563261,1,1,17,58
1,1,NaN,1,1,41,59.9605362971789,1,1,17,58
1,1,NaN,1,1,42,61.4592558380318,1,1,17,58
1,1,NaN,1,1,43,62.9579753788846,1,1,17,58
1,1,NaN,1,1,44,64.4566949197374,1,1,17,58
1,1,NaN,1,1,45,65.9554144605903,1,1,17,58
1,1,NaN,1,1,46,67.4541340014431,1,1,17,58
-1,1,0.669085687954137,-1,1,47,68.9528535422959,1,1,17,58
1,1,0.723189374649593,1,1,48,70.4515730831488,1,1,17,58
1,1,NaN,1,1,49,71.9502926240016,1,1,17,58
-1,1,0.618602149797582,-1,1,50,73.4490121648544,1,1,17,58
-1,1,NaN,-1,1,51,74.9477317057073,1,1,17,58
-1,1,NaN,-1,1,52,76.4464512465601,1,1,17,58
-1,1,NaN,-1,1,53,77.9451707874129,1,1,17,58
-1,1,NaN,-1,1,54,79.4438903282658,1,1,17,58
-1,1,NaN,-1,1,55,80.9426098691186,1,1,17,58
-1,1,NaN,-1,1,56,82.4413294099714,1,1,17,58
-1,1,NaN,-1,1,57,83.9400489508243,1,1,17,58
-1,1,NaN,-1,1,58,85.4387684916771,1,1,17,58
-1,1,NaN,-1,1,59,86.93748803253,1,1,17,58
-1,1,NaN,-1,1,60,88.4362075733828,1,1,17,58
-1,1,NaN,-1,1,61,89.9349271142356,1,1,17,58
-1,1,NaN,-1,1,62,91.4336466550885,1,1,17,58
-1,1,NaN,-1,1,63,92.9323661959413,1,1,17,58
-1,1,NaN,-1,1,64,94.4310857367941,1,1,17,58
1,1,0.613293709524143,1,1,65,95.929805277647,1,1,17,58
-1,1,0.807810630520976,-1,1,66,97.4285248184998,1,1,17,58
-1,1,NaN,-1,1,67,98.9272443593526,1,1,17,58
-1,1,NaN,-1,1,68,100.425963900205,1,1,17,58
-1,1,NaN,-1,1,69,101.924683441058,1,1,17,58
1,1,0.564425242260469,1,1,70,103.423402981911,1,1,17,58
1,1,NaN,1,1,71,104.922122522764,1,1,17,58
1,1,NaN,1,1,72,106.420842063617,1,1,17,58
1,1,NaN,1,1,73,107.91956160447,1,1,17,58
1,1,NaN,1,1,74,109.418281145322,1,1,17,58
1,1,NaN,1,1,75,110.917000686175,1,1,17,58
1,1,NaN,1,1,76,112.415720227028,1,1,17,58
-1,1,0.611178598086624,-1,1,77,113.914439767881,1,1,17,58
-1,1,NaN,-1,1,78,115.413159308734,1,1,17,58
-1,1,NaN,-1,1,79,116.911878849587,1,1,17,58
-1,1,NaN,-1,1,80,118.410598390439,1,1,17,58
1,1,0.962446012154833,1,1,1,0.0117546630655124,2,1,17,58
1,1,NaN,1,1,2,1.51047420391835,2,1,17,58
-1,1,0.517130090476057,-1,1,3,3.00919374477118,2,1,17,58
-1,1,NaN,-1,1,4,4.50791328562402,2,1,17,58
-1,1,NaN,-1,1,5,6.00663282647685,2,1,17,58
-1,1,NaN,-1,1,6,7.50535236732969,2,1,17,58
-1,1,NaN,-1,1,7,9.00407190818252,2,1,17,58
1,1,0.526631373382115,1,1,8,10.5027914490354,2,1,17,58
1,1,NaN,1,1,9,12.0015109898882,2,1,17,58
-1,1,0.610591346368601,-1,1,10,13.500230530741,2,1,17,58
-1,1,NaN,-1,1,11,14.9989500715939,2,1,17,58
-1,1,NaN,-1,1,12,16.4976696124467,2,1,17,58
-1,1,NaN,-1,1,13,17.9963891532995,2,1,17,58
-1,1,NaN,-1,1,14,19.4951086941524,2,1,17,58
-1,1,NaN,-1,1,15,20.9938282350052,2,1,17,58
-1,1,NaN,-1,1,16,22.492547775858,2,1,17,58
-1,1,NaN,-1,1,17,23.9912673167109,2,1,17,58
-1,1,NaN,-1,1,18,25.4899868575637,2,1,17,58
-1,1,NaN,-1,1,19,26.9887063984165,2,1,17,58
-1,1,NaN,-1,1,20,28.4874259392694,2,1,17,58
-1,1,NaN,-1,1,21,29.9861454801222,2,1,17,58
-1,1,NaN,-1,1,22,31.4848650209751,2,1,17,58
-1,1,NaN,-1,1,23,32.9835845618279,2,1,17,58
-1,1,NaN,-1,1,24,34.4823041026807,2,1,17,58
-1,1,NaN,-1,1,25,35.9810236435336,2,1,17,58
-1,1,NaN,-1,1,26,37.4797431843864,2,1,17,58
-1,1,NaN,-1,1,27,38.9784627252392,2,1,17,58
-1,1,NaN,-1,1,28,40.4771822660921,2,1,17,58
-1,1,NaN,-1,1,29,41.9759018069449,2,1,17,58
-1,1,NaN,-1,1,30,43.4746213477977,2,1,17,58
-1,1,NaN,-1,1,31,44.9733408886506,2,1,17,58
1,1,0.546287173467206,1,1,32,46.4720604295034,2,1,17,58
1,1,NaN,1,1,33,47.9707799703562,2,1,17,58
1,1,NaN,1,1,34,49.4694995112091,2,1,17,58
1,1,NaN,1,1,35,50.9682190520619,2,1,17,58
1,1,NaN,1,1,36,52.4669385929147,2,1,17,58
1,1,NaN,1,1,37,53.9656581337676,2,1,17,58
1,1,NaN,1,1,38,55.4643776746204,2,1,17,58
-1,1,0.569455384120808,-1,1,39,56.9630972154732,2,1,17,58
-1,1,NaN,-1,1,40,58.4618167563261,2,1,17,58
-1,1,NaN,-1,1,41,59.9605362971789,2,1,17,58
-1,1,NaN,-1,1,42,61.4592558380318,2,1,17,58
-1,1,NaN,-1,1,43,62.9579753788846,2,1,17,58
-1,1,NaN,-1,1,44,64.4566949197374,2,1,17,58
-1,1,NaN,-1,1,45,65.9554144605903,2,1,17,58
-1,1,NaN,-1,1,46,67.4541340014431,2,1,17,58
-1,1,NaN,-1,1,47,68.9528535422959,2,1,17,58
-1,1,NaN,-1,1,48,70.4515730831488,2,1,17,58
-1,1,NaN,-1,1,49,71.9502926240016,2,1,17,58
-1,1,NaN,-1,1,50,73.4490121648544,2,1,17,58
-1,1,NaN,-1,1,51,74.9477317057073,2,1,17,58
-1,1,NaN,-1,1,52,76.4464512465601,2,1,17,58
-1,1,NaN,-1,1,53,77.9451707874129,2,1,17,58
-1,1,NaN,-1,1,54,79.4438903282658,2,1,17,58
-1,1,NaN,-1,1,55,80.9426098691186,2,1,17,58
-1,1,NaN,-1,1,56,82.4413294099714,2,1,17,58
1,1,0.595302298332243,1,1,57,83.9400489508243,2,1,17,58
1,1,NaN,1,1,58,85.4387684916771,2,1,17,58
1,1,NaN,1,1,59,86.93748803253,2,1,17,58
1,1,NaN,1,1,60,88.4362075733828,2,1,17,58
1,1,NaN,1,1,61,89.9349271142356,2,1,17,58
-1,1,0.558537004601092,-1,1,62,91.4336466550885,2,1,17,58
-1,1,NaN,-1,1,63,92.9323661959413,2,1,17,58
-1,1,NaN,-1,1,64,94.4310857367941,2,1,17,58
-1,1,NaN,-1,1,65,95.929805277647,2,1,17,58
-1,1,NaN,-1,1,66,97.4285248184998,2,1,17,58
-1,1,NaN,-1,1,67,98.9272443593526,2,1,17,58
-1,1,NaN,-1,1,68,100.425963900205,2,1,17,58
-1,1,NaN,-1,1,69,101.924683441058,2,1,17,58
-1,1,NaN,-1,1,70,103.423402981911,2,1,17,58
-1,1,NaN,-1,1,71,104.922122522764,2,1,17,58
-1,1,NaN,-1,1,72,106.420842063617,2,1,17,58
-1,1,NaN,-1,1,73,107.91956160447,2,1,17,58
1,1,0.661964094381318,1,1,74,109.418281145322,2,1,17,58
1,1,NaN,1,1,75,110.917000686175,2,1,17,58
1,1,NaN,1,1,76,112.415720227028,2,1,17,58
1,1,NaN,1,1,77,113.914439767881,2,1,17,58
1,1,NaN,1,1,78,115.413159308734,2,1,17,58
1,1,NaN,1,1,79,116.911878849587,2,1,17,58
1,1,NaN,1,1,80,118.410598390439,2,1,17,58
-1,1,0.973568226873685,-1,1,1,0.0117546630655124,3,1,17,58
-1,1,NaN,-1,1,2,1.51047420391835,3,1,17,58
-1,1,NaN,-1,1,3,3.00919374477118,3,1,17,58
-1,1,NaN,-1,1,4,4.50791328562402,3,1,17,58
-1,1,NaN,-1,1,5,6.00663282647685,3,1,17,58
-1,1,NaN,-1,1,6,7.50535236732969,3,1,17,58
1,1,0.555340920987947,1,1,7,9.00407190818252,3,1,17,58
1,1,NaN,1,1,8,10.5027914490354,3,1,17,58
1,1,NaN,1,1,9,12.0015109898882,3,1,17,58
1,1,NaN,1,1,10,13.500230530741,3,1,17,58
-1,1,0.475901515172954,-1,1,11,14.9989500715939,3,1,17,58
-1,1,NaN,-1,1,12,16.4976696124467,3,1,17,58
-1,1,NaN,-1,1,13,17.9963891532995,3,1,17,58
-1,1,NaN,-1,1,14,19.4951086941524,3,1,17,58
-1,1,NaN,-1,1,15,20.9938282350052,3,1,17,58
-1,1,NaN,-1,1,16,22.492547775858,3,1,17,58
1,1,0.445817355808757,1,1,17,23.9912673167109,3,1,17,58
1,1,NaN,1,1,18,25.4899868575637,3,1,17,58
1,1,NaN,1,1,19,26.9887063984165,3,1,17,58
1,1,NaN,1,1,20,28.4874259392694,3,1,17,58
1,1,NaN,1,1,21,29.9861454801222,3,1,17,58
1,1,NaN,1,1,22,31.4848650209751,3,1,17,58
1,1,NaN,1,1,23,32.9835845618279,3,1,17,58
1,1,NaN,1,1,24,34.4823041026807,3,1,17,58
1,1,NaN,1,1,25,35.9810236435336,3,1,17,58
1,1,NaN,1,1,26,37.4797431843864,3,1,17,58
1,1,NaN,1,1,27,38.9784627252392,3,1,17,58
1,1,NaN,1,1,28,40.4771822660921,3,1,17,58
1,1,NaN,1,1,29,41.9759018069449,3,1,17,58
1,1,NaN,1,1,30,43.4746213477977,3,1,17,58
-1,1,0.480557288256819,-1,1,31,44.9733408886506,3,1,17,58
-1,1,NaN,-1,1,32,46.4720604295034,3,1,17,58
-1,1,NaN,-1,1,33,47.9707799703562,3,1,17,58
-1,1,NaN,-1,1,34,49.4694995112091,3,1,17,58
-1,1,NaN,-1,1,35,50.9682190520619,3,1,17,58
-1,1,NaN,-1,1,36,52.4669385929147,3,1,17,58
-1,1,NaN,-1,1,37,53.9656581337676,3,1,17,58
-1,1,NaN,-1,1,38,55.4643776746204,3,1,17,58
-1,1,NaN,-1,1,39,56.9630972154732,3,1,17,58
-1,1,NaN,-1,1,40,58.4618167563261,3,1,17,58
-1,1,NaN,-1,1,41,59.9605362971789,3,1,17,58
-1,1,NaN,-1,1,42,61.4592558380318,3,1,17,58
-1,1,NaN,-1,1,43,62.9579753788846,3,1,17,58
-1,1,NaN,-1,1,44,64.4566949197374,3,1,17,58
-1,1,NaN,-1,1,45,65.9554144605903,3,1,17,58
-1,1,NaN,-1,1,46,67.4541340014431,3,1,17,58
1,1,0.563897301728574,1,1,47,68.9528535422959,3,1,17,58
1,1,NaN,1,1,48,70.4515730831488,3,1,17,58
1,1,NaN,1,1,49,71.9502926240016,3,1,17,58
1,1,NaN,1,1,50,73.4490121648544,3,1,17,58
1,1,NaN,1,1,51,74.9477317057073,3,1,17,58
1,1,NaN,1,1,52,76.4464512465601,3,1,17,58
1,1,NaN,1,1,53,77.9451707874129,3,1,17,58
1,1,NaN,1,1,54,79.4438903282658,3,1,17,58
1,1,NaN,1,1,55,80.9426098691186,3,1,17,58
1,1,NaN,1,1,56,82.4413294099714,3,1,17,58
-1,1,0.548396153835782,-1,1,57,83.9400489508243,3,1,17,58
-1,1,NaN,-1,1,58,85.4387684916771,3,1,17,58
1,1,0.526437963419511,1,1,59,86.93748803253,3,1,17,58
1,1,NaN,1,1,60,88.4362075733828,3,1,17,58
1,1,NaN,1,1,61,89.9349271142356,3,1,17,58
1,1,NaN,1,1,62,91.4336466550885,3,1,17,58
1,1,NaN,1,1,63,92.9323661959413,3,1,17,58
1,1,NaN,1,1,64,94.4310857367941,3,1,17,58
1,1,NaN,1,1,65,95.929805277647,3,1,17,58
1,1,NaN,1,1,66,97.4285248184998,3,1,17,58
1,1,NaN,1,1,67,98.9272443593526,3,1,17,58
1,1,NaN,1,1,68,100.425963900205,3,1,17,58
1,1,NaN,1,1,69,101.924683441058,3,1,17,58
1,1,NaN,1,1,70,103.423402981911,3,1,17,58
1,1,NaN,1,1,71,104.922122522764,3,1,17,58
-1,1,0.519290279395207,-1,1,72,106.420842063617,3,1,17,58
-1,1,NaN,-1,1,73,107.91956160447,3,1,17,58
-1,1,NaN,-1,1,74,109.418281145322,3,1,17,58
-1,1,NaN,-1,1,75,110.917000686175,3,1,17,58
-1,1,NaN,-1,1,76,112.415720227028,3,1,17,58
-1,1,NaN,-1,1,77,113.914439767881,3,1,17,58
-1,1,NaN,-1,1,78,115.413159308734,3,1,17,58
-1,1,NaN,-1,1,79,116.911878849587,3,1,17,58
-1,1,NaN,-1,1,80,118.410598390439,3,1,17,58
-1,1,0.738578895342362,-1,1,1,0.0117546630655124,4,1,17,58
-1,1,NaN,-1,1,2,1.51047420391835,4,1,17,58
-1,1,NaN,-1,1,3,3.00919374477118,4,1,17,58
1,1,0.676222838616449,1,1,4,4.50791328562402,4,1,17,58
-1,1,0.577411467920392,-1,1,5,6.00663282647685,4,1,17,58
-1,1,NaN,-1,1,6,7.50535236732969,4,1,17,58
-1,1,NaN,-1,1,7,9.00407190818252,4,1,17,58
-1,1,NaN,-1,1,8,10.5027914490354,4,1,17,58
1,1,0.521850522604362,1,1,9,12.0015109898882,4,1,17,58
1,1,NaN,1,1,10,13.500230530741,4,1,17,58
1,1,NaN,1,1,11,14.9989500715939,4,1,17,58
1,1,NaN,1,1,12,16.4976696124467,4,1,17,58
1,1,NaN,1,1,13,17.9963891532995,4,1,17,58
1,1,NaN,1,1,14,19.4951086941524,4,1,17,58
1,1,NaN,1,1,15,20.9938282350052,4,1,17,58
1,1,NaN,1,1,16,22.492547775858,4,1,17,58
1,1,NaN,1,1,17,23.9912673167109,4,1,17,58
1,1,NaN,1,1,18,25.4899868575637,4,1,17,58
1,1,NaN,1,1,19,26.9887063984165,4,1,17,58
1,1,NaN,1,1,20,28.4874259392694,4,1,17,58
1,1,NaN,1,1,21,29.9861454801222,4,1,17,58
1,1,NaN,1,1,22,31.4848650209751,4,1,17,58
1,1,NaN,1,1,23,32.9835845618279,4,1,17,58
1,1,NaN,1,1,24,34.4823041026807,4,1,17,58
1,1,NaN,1,1,25,35.9810236435336,4,1,17,58
1,1,NaN,1,1,26,37.4797431843864,4,1,17,58
1,1,NaN,1,1,27,38.9784627252392,4,1,17,58
1,1,NaN,1,1,28,40.4771822660921,4,1,17,58
1,1,NaN,1,1,29,41.9759018069449,4,1,17,58
1,1,NaN,1,1,30,43.4746213477977,4,1,17,58
1,1,NaN,1,1,31,44.9733408886506,4,1,17,58
1,1,NaN,1,1,32,46.4720604295034,4,1,17,58
1,1,NaN,1,1,33,47.9707799703562,4,1,17,58
1,1,NaN,1,1,34,49.4694995112091,4,1,17,58
-1,1,0.57762402694032,-1,1,35,50.9682190520619,4,1,17,58
-1,1,NaN,-1,1,36,52.4669385929147,4,1,17,58
-1,1,NaN,-1,1,37,53.9656581337676,4,1,17,58
1,1,0.515428402354949,1,1,38,55.4643776746204,4,1,17,58
1,1,NaN,1,1,39,56.9630972154732,4,1,17,58
1,1,NaN,1,1,40,58.4618167563261,4,1,17,58
1,1,NaN,1,1,41,59.9605362971789,4,1,17,58
1,1,NaN,1,1,42,61.4592558380318,4,1,17,58
1,1,NaN,1,1,43,62.9579753788846,4,1,17,58
1,1,NaN,1,1,44,64.4566949197374,4,1,17,58
1,1,NaN,1,1,45,65.9554144605903,4,1,17,58
1,1,NaN,1,1,46,67.4541340014431,4,1,17,58
1,1,NaN,1,1,47,68.9528535422959,4,1,17,58
1,1,NaN,1,1,48,70.4515730831488,4,1,17,58
-1,1,0.436293196390096,-1,1,49,71.9502926240016,4,1,17,58
-1,1,NaN,-1,1,50,73.4490121648544,4,1,17,58
-1,1,NaN,-1,1,51,74.9477317057073,4,1,17,58
-1,1,NaN,-1,1,52,76.4464512465601,4,1,17,58
1,1,0.463017193681736,1,1,53,77.9451707874129,4,1,17,58
1,1,NaN,1,1,54,79.4438903282658,4,1,17,58
1,1,NaN,1,1,55,80.9426098691186,4,1,17,58
1,1,NaN,1,1,56,82.4413294099714,4,1,17,58
1,1,NaN,1,1,57,83.9400489508243,4,1,17,58
1,1,NaN,1,1,58,85.4387684916771,4,1,17,58
1,1,NaN,1,1,59,86.93748803253,4,1,17,58
-1,1,0.450989725740939,-1,1,60,88.4362075733828,4,1,17,58
-1,1,NaN,-1,1,61,89.9349271142356,4,1,17,58
-1,1,NaN,-1,1,62,91.4336466550885,4,1,17,58
-1,1,NaN,-1,1,63,92.9323661959413,4,1,17,58
-1,1,NaN,-1,1,64,94.4310857367941,4,1,17,58
-1,1,NaN,-1,1,65,95.929805277647,4,1,17,58
-1,1,NaN,-1,1,66,97.4285248184998,4,1,17,58
-1,1,NaN,-1,1,67,98.9272443593526,4,1,17,58
-1,1,NaN,-1,1,68,100.425963900205,4,1,17,58
-1,1,NaN,-1,1,69,101.924683441058,4,1,17,58
-1,1,NaN,-1,1,70,103.423402981911,4,1,17,58
-1,1,NaN,-1,1,71,104.922122522764,4,1,17,58
-1,1,NaN,-1,1,72,106.420842063617,4,1,17,58
-1,1,NaN,-1,1,73,107.91956160447,4,1,17,58
-1,1,NaN,-1,1,74,109.418281145322,4,1,17,58
-1,1,NaN,-1,1,75,110.917000686175,4,1,17,58
-1,1,NaN,-1,1,76,112.415720227028,4,1,17,58
-1,1,NaN,-1,1,77,113.914439767881,4,1,17,58
-1,1,NaN,-1,1,78,115.413159308734,4,1,17,58
-1,1,NaN,-1,1,79,116.911878849587,4,1,17,58
-1,1,NaN,-1,1,80,118.410598390439,4,1,17,58
1,1,0.69159010398369,1,1,1,0.0117546630655124,5,1,17,58
-1,1,0.521882311950394,-1,1,2,1.51047420391835,5,1,17,58
-1,1,NaN,-1,1,3,3.00919374477118,5,1,17,58
1,1,0.488530738683475,1,1,4,4.50791328562402,5,1,17,58
1,1,NaN,1,1,5,6.00663282647685,5,1,17,58
1,1,NaN,1,1,6,7.50535236732969,5,1,17,58
1,1,NaN,1,1,7,9.00407190818252,5,1,17,58
1,1,NaN,1,1,8,10.5027914490354,5,1,17,58
1,1,NaN,1,1,9,12.0015109898882,5,1,17,58
1,1,NaN,1,1,10,13.500230530741,5,1,17,58
1,1,NaN,1,1,11,14.9989500715939,5,1,17,58
1,1,NaN,1,1,12,16.4976696124467,5,1,17,58
1,1,NaN,1,1,13,17.9963891532995,5,1,17,58
1,1,NaN,1,1,14,19.4951086941524,5,1,17,58
1,1,NaN,1,1,15,20.9938282350052,5,1,17,58
1,1,NaN,1,1,16,22.492547775858,5,1,17,58
1,1,NaN,1,1,17,23.9912673167109,5,1,17,58
1,1,NaN,1,1,18,25.4899868575637,5,1,17,58
1,1,NaN,1,1,19,26.9887063984165,5,1,17,58
1,1,NaN,1,1,20,28.4874259392694,5,1,17,58
1,1,NaN,1,1,21,29.9861454801222,5,1,17,58
1,1,NaN,1,1,22,31.4848650209751,5,1,17,58
1,1,NaN,1,1,23,32.9835845618279,5,1,17,58
-1,1,0.539776653564765,-1,1,24,34.4823041026807,5,1,17,58
-1,1,NaN,-1,1,25,35.9810236435336,5,1,17,58
-1,1,NaN,-1,1,26,37.4797431843864,5,1,17,58
-1,1,NaN,-1,1,27,38.9784627252392,5,1,17,58
-1,1,NaN,-1,1,28,40.4771822660921,5,1,17,58
1,1,0.549356261927166,1,1,29,41.9759018069449,5,1,17,58
1,1,NaN,1,1,30,43.4746213477977,5,1,17,58
1,1,NaN,1,1,31,44.9733408886506,5,1,17,58
1,1,NaN,1,1,32,46.4720604295034,5,1,17,58
1,1,NaN,1,1,33,47.9707799703562,5,1,17,58
1,1,NaN,1,1,34,49.4694995112091,5,1,17,58
1,1,NaN,1,1,35,50.9682190520619,5,1,17,58
1,1,NaN,1,1,36,52.4669385929147,5,1,17,58
1,1,NaN,1,1,37,53.9656581337676,5,1,17,58
1,1,NaN,1,1,38,55.4643776746204,5,1,17,58
1,1,NaN,1,1,39,56.9630972154732,5,1,17,58
1,1,NaN,1,1,40,58.4618167563261,5,1,17,58
1,1,NaN,1,1,41,59.9605362971789,5,1,17,58
1,1,NaN,1,1,42,61.4592558380318,5,1,17,58
1,1,NaN,1,1,43,62.9579753788846,5,1,17,58
1,1,NaN,1,1,44,64.4566949197374,5,1,17,58
1,1,NaN,1,1,45,65.9554144605903,5,1,17,58
1,1,NaN,1,1,46,67.4541340014431,5,1,17,58
1,1,NaN,1,1,47,68.9528535422959,5,1,17,58
1,1,NaN,1,1,48,70.4515730831488,5,1,17,58
1,1,NaN,1,1,49,71.9502926240016,5,1,17,58
1,1,NaN,1,1,50,73.4490121648544,5,1,17,58
1,1,NaN,1,1,51,74.9477317057073,5,1,17,58
1,1,NaN,1,1,52,76.4464512465601,5,1,17,58
-1,1,0.545440961406058,-1,1,53,77.9451707874129,5,1,17,58
-1,1,NaN,-1,1,54,79.4438903282658,5,1,17,58
-1,1,NaN,-1,1,55,80.9426098691186,5,1,17,58
-1,1,NaN,-1,1,56,82.4413294099714,5,1,17,58
-1,1,NaN,-1,1,57,83.9400489508243,5,1,17,58
-1,1,NaN,-1,1,58,85.4387684916771,5,1,17,58
-1,1,NaN,-1,1,59,86.93748803253,5,1,17,58
-1,1,NaN,-1,1,60,88.4362075733828,5,1,17,58
-1,1,NaN,-1,1,61,89.9349271142356,5,1,17,58
-1,1,NaN,-1,1,62,91.4336466550885,5,1,17,58
-1,1,NaN,-1,1,63,92.9323661959413,5,1,17,58
-1,1,NaN,-1,1,64,94.4310857367941,5,1,17,58
-1,1,NaN,-1,1,65,95.929805277647,5,1,17,58
-1,1,NaN,-1,1,66,97.4285248184998,5,1,17,58
-1,1,NaN,-1,1,67,98.9272443593526,5,1,17,58
-1,1,NaN,-1,1,68,100.425963900205,5,1,17,58
1,1,0.546223243615231,1,1,69,101.924683441058,5,1,17,58
1,1,NaN,1,1,70,103.423402981911,5,1,17,58
-1,1,0.500854924905866,-1,1,71,104.922122522764,5,1,17,58
-1,1,NaN,-1,1,72,106.420842063617,5,1,17,58
-1,1,NaN,-1,1,73,107.91956160447,5,1,17,58
-1,1,NaN,-1,1,74,109.418281145322,5,1,17,58
-1,1,NaN,-1,1,75,110.917000686175,5,1,17,58
1,1,0.592902055212903,1,1,76,112.415720227028,5,1,17,58
1,1,NaN,1,1,77,113.914439767881,5,1,17,58
1,1,NaN,1,1,78,115.413159308734,5,1,17,58
1,1,NaN,1,1,79,116.911878849587,5,1,17,58
-1,1,0.525598773639715,-1,1,80,118.410598390439,5,1,17,58
1,1,0.810240831870869,0.5,0,1,0.0117540364618253,1,2,17,58
1,1,NaN,0.5,0,2,1.51039368534455,1,2,17,58
1,1,NaN,0.5,0,3,3.00903333422728,1,2,17,58
1,1,NaN,0.5,0,4,4.50767298311001,1,2,17,58
1,1,NaN,0.5,0,5,6.00631263199273,1,2,17,58
1,1,NaN,0.5,0,6,7.50495228087546,1,2,17,58
1,1,NaN,0.5,0,7,9.00359192975819,1,2,17,58
1,1,NaN,0.5,0,8,10.5022315786409,1,2,17,58
1,1,NaN,0.5,0,9,12.0008712275236,1,2,17,58
1,1,NaN,0.5,0,10,13.4995108764064,1,2,17,58
1,1,NaN,0.5,0,11,14.9981505252891,1,2,17,58
-1,1,0.519584707665871,0.5,0,12,16.4967901741718,1,2,17,58
