"Variable","Noise","beta_S","beta_P","mean","error"
"Stability",1,10,3.5,0.29815,0.00461724914304664
"Stability",1,10,4,0.28605,0.00456508748573072
"Stability",1,10,4.5,0.25765,0.00442727995848276
"Stability",1,10,5,0.24685,0.00436889190432164
"Stability",1,10,5.5,0.22935,0.00426678781964018
"Stability",1,10,6,0.21815,0.00419631012341381
"Stability",1,10,6.5,0.20095,0.00407972721728019
"Stability",1,10,7,0.19815,0.00405974209779267
"Stability",1,10,7.5,0.16725,0.00381866494605078
"Stability",1,10,8,0.16565,0.00380508286579433
"Stability",1,10,8.5,0.15655,0.0037255869000434
"Stability",1,10,9,0.13765,0.00354735198713238
"Stability",1,10,9.5,0.12995,0.00346916463436459
"Stability",1,10,10,0.11645,0.00332334834382757
"Stability",1.5,1,1,0.31455,0.00468203181238543
"Stability",1.5,1,1.5,0.23835,0.00432048543678149
"Stability",1.5,1,2,0.16675,0.0038144329512883
"Stability",1.5,1,2.5,0.12055,0.00336887290951559
"Stability",1.5,1,3,0.08385,0.00291591632369667
"Stability",1.5,1,3.5,0.05055,0.00238462542002709
"Stability",1.5,1,4,0.03345,0.00203816710858464
"Stability",1.5,1,4.5,0.01595,0.00158915458380521
"Stability",1.5,1,5,0.00844999999999996,0.00134485709800759
"Stability",1.5,1,5.5,0.00305,0.00113384227731682
"Stability",1.5,1,6,-0.00145000000000006,9.19387990691494e-04
"Stability",1.5,1,6.5,-0.00544999999999995,6.71174193097252e-04
"Stability",1.5,1,7,-0.00775000000000003,4.71185686959143e-04
"Stability",1.5,1,7.5,-0.00834999999999997,4.02795201557118e-04
"Stability",1.5,1,8,-0.00905,3.04004920846999e-04
"Stability",1.5,1,8.5,-0.00955000000000006,2.061164680462e-04
"Stability",1.5,1,9,-0.00944999999999996,2.29074218321814e-04
"Stability",1.5,1,9.5,-0.00965000000000005,1.80252598039279e-04
"Stability",1.5,1,10,-0.00975000000000004,1.49986664740436e-04
"Stability",1.5,1.5,1,0.33565,0.00475577222824524
"Stability",1.5,1.5,1.5,0.27635,0.00452049900355305
"Stability",1.5,1.5,2,0.20725,0.00412364452813521
"Stability",1.5,1.5,2.5,0.17145,0.00385377411215172
"Stability",1.5,1.5,3,0.12735,0.0034419736298012
"Stability",1.5,1.5,3.5,0.09665,0.0030864267937269
"Stability",1.5,1.5,4,0.0710499999999999,0.00272879724117391
"Stability",1.5,1.5,4.5,0.04425,0.00226466479211871
"Stability",1.5,1.5,5,0.03025,0.00196491217055211
"Stability",1.5,1.5,5.5,0.01555,0.00157717104235707
"Stability",1.5,1.5,6,0.00995000000000001,0.00139746021034731
"Stability",1.5,1.5,6.5,0.00405,0.00117596685319102
"Stability",1.5,1.5,7,-0.00165000000000004,9.08631009283253e-04
"Stability",1.5,1.5,7.5,-0.00285000000000002,8.41105520044652e-04
"Stability",1.5,1.5,8,-0.00475000000000003,7.20968605122967e-04
"Stability",1.5,1.5,8.5,-0.00695000000000001,5.49181126761471e-04
"Stability",1.5,1.5,9,-0.00865000000000005,3.63773257810837e-04
"Stability",1.5,1.5,9.5,-0.00924999999999998,2.69167225158469e-04
"Stability",1.5,1.5,10,-0.00924999999999998,2.69167225158469e-04
"Stability",1.5,2,1,0.35675,0.00481915616852345
"Stability",1.5,2,1.5,0.29965,0.00462345383696412
"Stability",1.5,2,2,0.24215,0.00434239834565407
"Stability",1.5,2,2.5,0.21515,0.0041767202742373
"Stability",1.5,2,3,0.16445,0.00379482012959529
"Stability",1.5,2,3.5,0.13695,0.00354038460937766
"Stability",1.5,2,4,0.10005,0.003129277710255
"Stability",1.5,2,4.5,0.07835,0.00283773378302164
"Stability",1.5,2,5,0.06155,0.00257705721170238
"Stability",1.5,2,5.5,0.04365,0.00225281496522168
"Stability",1.5,2,6,0.02725,0.00189317251200624
"Stability",1.5,2,6.5,0.01845,0.00166187723180545
"Stability",1.5,2,7,0.01135,0.00144468905396499
"Stability",1.5,2,7.5,0.00595000000000001,0.00125188516711684
"Stability",1.5,2,8,0.00214999999999999,0.00109446678147561
"Stability",1.5,2,8.5,-5.5000000000005e-04,9.6626244691162e-04
"Stability",1.5,2,9,-0.00265000000000004,8.52742907942778e-04
"Stability",1.5,2,9.5,-0.00605,6.25283014230187e-04
"Stability",1.5,2,10,-0.00624999999999998,6.09205107567483e-04
"Stability",1.5,2.5,1,0.36675,0.00484569828086551
"Stability",1.5,2.5,1.5,0.32885,0.00473316046958088
"Stability",1.5,2.5,2,0.28365,0.00455428829831736
"Stability",1.5,2.5,2.5,0.24735,0.00437167117941069
"Stability",1.5,2.5,3,0.20355,0.00409802624831921
"Stability",1.5,2.5,3.5,0.16925,0.00383548104433905
"Stability",1.5,2.5,4,0.14665,0.00363454243885994
"Stability",1.5,2.5,4.5,0.11185,0.00327090624028927
"Stability",1.5,2.5,5,0.09315,0.00304128799906706
"Stability",1.5,2.5,5.5,0.07275,0.00275472368855027
"Stability",1.5,2.5,6,0.0640499999999999,0.00261817593651066
"Stability",1.5,2.5,6.5,0.04405,0.00226072352070829
"Stability",1.5,2.5,7,0.03135,0.00199045571199013
"Stability",1.5,2.5,7.5,0.02285,0.00178182637777199
"Stability",1.5,2.5,8,0.01505,0.00156204793440372
"Stability",1.5,2.5,8.5,0.00975000000000004,0.00139057078881727
"Stability",1.5,2.5,9,0.00624999999999998,0.00126342921263422
"Stability",1.5,2.5,9.5,0.00244999999999995,0.00110775559680203
"Stability",1.5,2.5,10,-0.00185000000000002,8.97740688525581e-04
"Stability",1.5,3,1,0.37975,0.00487692240939086
"Stability",1.5,3,1.5,0.34535,0.00478617054573375
"Stability",1.5,3,2,0.30695,0.00465284156655525
"Stability",1.5,3,2.5,0.27385,0.0045085973977557
"Stability",1.5,3,3,0.23985,0.00432918836933596
"Stability",1.5,3,3.5,0.19995,0.00407262303384902
"Stability",1.5,3,4,0.18025,0.00392486104256193
"Stability",1.5,3,4.5,0.14975,0.00366358239071996
"Stability",1.5,3,5,0.12675,0.00343564027692237
"Stability",1.5,3,5.5,0.10265,0.00316140747132032
"Stability",1.5,3,6,0.08645,0.00295179793703873
"Stability",1.5,3,6.5,0.06545,0.00264081940744048
"Stability",1.5,3,7,0.0559499999999999,0.00248156715959024
"Stability",1.5,3,7.5,0.04075,0.00219440773160533
"Stability",1.5,3,8,0.03645,0.0021040870866594
"Stability",1.5,3,8.5,0.02525,0.00184352477834198
"Stability",1.5,3,9,0.0186499999999999,0.00166754184942446
"Stability",1.5,3,9.5,0.01195,0.00146442282262342
"Stability",1.5,3,10,0.00895000000000001,0.00136263547126249
"Stability",1.5,3.5,1,0.39375,0.0049064754254057
"Stability",1.5,3.5,1.5,0.34875,0.00479631569169727
"Stability",1.5,3.5,2,0.31855,0.00469682826698794
"Stability",1.5,3.5,2.5,0.28565,0.00456329816240533
"Stability",1.5,3.5,3,0.25675,0.00442254447574742
"Stability",1.5,3.5,3.5,0.22865,0.00426250333061035
"Stability",1.5,3.5,4,0.20565,0.00411262679073995
"Stability",1.5,3.5,4.5,0.18415,0.00395533086027217
"Stability",1.5,3.5,5,0.15735,0.00373273238782368
"Stability",1.5,3.5,5.5,0.13405,0.00351122380648997
"Stability",1.5,3.5,6,0.11335,0.00328816954488293
"Stability",1.5,3.5,6.5,0.09805,0.00310418803366272
"Stability",1.5,3.5,7,0.0842499999999999,0.00292148031907207
"Stability",1.5,3.5,7.5,0.06575,0.00264563672664426
"Stability",1.5,3.5,8,0.05735,0.00250589818280198
"Stability",1.5,3.5,8.5,0.04635,0.00230553666202253
"Stability",1.5,3.5,9,0.03945,0.00216758842817528
"Stability",1.5,3.5,9.5,0.02925,0.00194134505744425
"Stability",1.5,3.5,10,0.02715,0.00189072611303791
"Stability",1.5,4,1,0.39955,0.00491749915402057
"Stability",1.5,4,1.5,0.35565,0.00481610083290656
"Stability",1.5,4,2,0.33035,0.00473824153492457
"Stability",1.5,4,2.5,0.31295,0.00467600430406401
"Stability",1.5,4,3,0.28755,0.00457176003842994
"Stability",1.5,4,3.5,0.25975,0.00443823878879389
"Stability",1.5,4,4,0.22805,0.00425881832241648
"Stability",1.5,4,4.5,0.19615,0.00404528789895337
"Stability",1.5,4,5,0.19095,0.00400699580128744
"Stability",1.5,4,5.5,0.15105,0.00367561433832175
"Stability",1.5,4,6,0.13815,0.00355231187284622
"Stability",1.5,4,6.5,0.12725,0.00344091960713619
"Stability",1.5,4,7,0.10775,0.00322289193943038
"Stability",1.5,4,7.5,0.09155,0.00302029335780429
"Stability",1.5,4,8,0.08025,0.0028651029006762
"Stability",1.5,4,8.5,0.06845,0.00268845355701988
"Stability",1.5,4,9,0.05755,0.00250934840804207
"Stability",1.5,4,9.5,0.05085,0.00239014623609163
"Stability",1.5,4,10,0.03995,0.00217795181246274
"Stability",1.5,4.5,1,0.41145,0.00493790725336192
"Stability",1.5,4.5,1.5,0.36885,0.00485099175036365
"Stability",1.5,4.5,2,0.35015,0.00480041687254503
"Stability",1.5,4.5,2.5,0.31835,0.00469609764414118
"Stability",1.5,4.5,3,0.30315,0.00463771048965528
"Stability",1.5,4.5,3.5,0.27445,0.00451146928234124
"Stability",1.5,4.5,4,0.25045,0.00438873624755294
"Stability",1.5,4.5,4.5,0.22955,0.00426800906045594
"Stability",1.5,4.5,5,0.20885,0.00413457098351471
"Stability",1.5,4.5,5.5,0.18685,0.00397606446865061
"Stability",1.5,4.5,6,0.16315,0.00378362780066082
"Stability",1.5,4.5,6.5,0.14735,0.00364114316422113
"Stability",1.5,4.5,7,0.13455,0.00351628584967401
"Stability",1.5,4.5,7.5,0.11645,0.00332334834382757
"Stability",1.5,4.5,8,0.09795,0.00310292484025257
"Stability",1.5,4.5,8.5,0.08685,0.00295725925279283
"Stability",1.5,4.5,9,0.07545,0.00279519427967111
"Stability",1.5,4.5,9.5,0.06675,0.00266160706439108
"Stability",1.5,4.5,10,0.05985,0.00254857750023959
"Stability",1.5,5,1,0.41435,0.0049424336631918
"Stability",1.5,5,1.5,0.38595,0.00489052670733404
"Stability",1.5,5,2,0.35905,0.00482545731033084
"Stability",1.5,5,2.5,0.33765,0.00476221751094615
"Stability",1.5,5,3,0.31185,0.00467182409172631
"Stability",1.5,5,3.5,0.29165,0.00458969871379684
"Stability",1.5,5,4,0.26035,0.00444134667708237
"Stability",1.5,5,4.5,0.25005,0.00438655034536174
"Stability",1.5,5,5,0.22275,0.00422575785545567
"Stability",1.5,5,5.5,0.19575,0.00404237898183524
"Stability",1.5,5,6,0.17945,0.00391853355740691
"Stability",1.5,5,6.5,0.16935,0.00383631717705253
"Stability",1.5,5,7,0.14745,0.0036420840500492
"Stability",1.5,5,7.5,0.13635,0.00353439060400717
"Stability",1.5,5,8,0.12515,0.00341864248812978
"Stability",1.5,5,8.5,0.10895,0.00323707238315138
"Stability",1.5,5,9,0.10775,0.00322289193943038
"Stability",1.5,5,9.5,0.08855,0.00298029830181423
"Stability",1.5,5,10,0.0700499999999999,0.00271338091568422
"Stability",1.5,5.5,1,0.41435,0.0049424336631918
"Stability",1.5,5.5,1.5,0.39505,0.00490900800426711
"Stability",1.5,5.5,2,0.37155,0.00485765575477958
"Stability",1.5,5.5,2.5,0.34075,0.00477202482936722
"Stability",1.5,5.5,3,0.31705,0.00469132503702955
"Stability",1.5,5.5,3.5,0.30245,0.00463488381351642
"Stability",1.5,5.5,4,0.27985,0.00453687734853033
"Stability",1.5,5.5,4.5,0.26205,0.00445009663782806
"Stability",1.5,5.5,5,0.25005,0.00438655034536174
"Stability",1.5,5.5,5.5,0.22165,0.00421878034042495
"Stability",1.5,5.5,6,0.20715,0.00412295860138843
"Stability",1.5,5.5,6.5,0.18695,0.00397682678339484
"Stability",1.5,5.5,7,0.16675,0.0038144329512883
"Stability",1.5,5.5,7.5,0.16245,0.00377756889449753
"Stability",1.5,5.5,8,0.14575,0.00362601827778834
"Stability",1.5,5.5,8.5,0.12455,0.00341222714358349
"Stability",1.5,5.5,9,0.12455,0.00341222714358349
"Stability",1.5,5.5,9.5,0.10405,0.00317848549265255
"Stability",1.5,5.5,10,0.0902499999999999,0.00300306436653611
"Stability",1.5,6,1,0.41275,0.00493995790148123
"Stability",1.5,6,1.5,0.39115,0.0049013028907631
"Stability",1.5,6,2,0.37285,0.00486080759699965
"Stability",1.5,6,2.5,0.35775,0.0048219102886598
"Stability",1.5,6,3,0.33825,0.00476413302147879
"Stability",1.5,6,3.5,0.31215,0.00467296708870726
"Stability",1.5,6,4,0.29675,0.00461140653781747
"Stability",1.5,6,4.5,0.27035,0.00449164838789993
"Stability",1.5,6,5,0.26375,0.00445876460560331
"Stability",1.5,6,5.5,0.24535,0.0043605090475672
"Stability",1.5,6,6,0.22195,0.00422068728646378
"Stability",1.5,6,6.5,0.19715,0.00405253378184628
"Stability",1.5,6,7,0.19425,0.00403141649819244
"Stability",1.5,6,7.5,0.17885,0.00391377049786405
"Stability",1.5,6,8,0.15995,0.00375574364287968
"Stability",1.5,6,8.5,0.15035,0.00366914622404196
"Stability",1.5,6,9,0.14135,0.00358372739758565
"Stability",1.5,6,9.5,0.12335,0.00339932835915116
"Stability",1.5,6,10,0.11355,0.00329045930870543
"Stability",1.5,6.5,1,0.41775,0.00494751872600341
"Stability",1.5,6.5,1.5,0.40055,0.00491932817862083
"Stability",1.5,6.5,2,0.37775,0.0048723575132346
"Stability",1.5,6.5,2.5,0.36785,0.00484848311628007
"Stability",1.5,6.5,3,0.33315,0.00474758482874931
"Stability",1.5,6.5,3.5,0.32005,0.00470227720270606
"Stability",1.5,6.5,4,0.30445,0.00464292746309295
"Stability",1.5,6.5,4.5,0.29475,0.00460297322241273
"Stability",1.5,6.5,5,0.26935,0.00448674390143718
"Stability",1.5,6.5,5.5,0.25995,0.00443927589445021
"Stability",1.5,6.5,6,0.24595,0.0043638703104479
"Stability",1.5,6.5,6.5,0.21355,0.0041661463521512
"Stability",1.5,6.5,7,0.20735,0.00412433009831609
"Stability",1.5,6.5,7.5,0.19345,0.00402553477727175
"Stability",1.5,6.5,8,0.18435,0.00395687672759005
"Stability",1.5,6.5,8.5,0.16265,0.00377930232484863
"Stability",1.5,6.5,9,0.15575,0.00371841046788016
"Stability",1.5,6.5,9.5,0.13795,0.00355032959512542
"Stability",1.5,6.5,10,0.12975,0.00346708751253584
"Stability",1.5,7,1,0.41885,0.00494911276106255
"Stability",1.5,7,1.5,0.40875,0.00493353602680398
"Stability",1.5,7,2,0.39425,0.00490745372471366
"Stability",1.5,7,2.5,0.36625,0.00484442365963789
"Stability",1.5,7,3,0.35055,0.00480158049682881
"Stability",1.5,7,3.5,0.34215,0.00477638138467954
"Stability",1.5,7,4,0.31925,0.00469937784873876
"Stability",1.5,7,4.5,0.29875,0.00461973786570134
"Stability",1.5,7,5,0.28275,0.00455019935622805
"Stability",1.5,7,5.5,0.25685,0.00442307179530365
"Stability",1.5,7,6,0.25795,0.00442885326287995
"Stability",1.5,7,6.5,0.23355,0.00429216518999465
"Stability",1.5,7,7,0.20775,0.00412706881693315
"Stability",1.5,7,7.5,0.20245,0.00409031451324733
"Stability",1.5,7,8,0.19355,0.0040262713316521
"Stability",1.5,7,8.5,0.17595,0.0038905363868415
"Stability",1.5,7,9,0.16065,0.00376188422566308
"Stability",1.5,7,9.5,0.15535,0.00371481059164168
"Stability",1.5,7,10,0.13955,0.00356612555515752
"Stability",1.5,7.5,1,0.42125,0.00495250406154785
"Stability",1.5,7.5,1.5,0.40475,0.00492678100458166
"Stability",1.5,7.5,2,0.40045,0.00491914622164812
"Stability",1.5,7.5,2.5,0.36205,0.00483349935570516
"Stability",1.5,7.5,3,0.35805,0.00482273217425169
"Stability",1.5,7.5,3.5,0.33735,0.00476125663102407
"Stability",1.5,7.5,4,0.32415,0.00471689544724769
"Stability",1.5,7.5,4.5,0.31895,0.00469828661745045
"Stability",1.5,7.5,5,0.29955,0.004623041964086
"Stability",1.5,7.5,5.5,0.27785,0.00452755868308329
"Stability",1.5,7.5,6,0.25605,0.00441884513976638
"Stability",1.5,7.5,6.5,0.24535,0.0043605090475672
"Stability",1.5,7.5,7,0.23265,0.00428677447430342
"Stability",1.5,7.5,7.5,0.22785,0.00425758739840364
"Stability",1.5,7.5,8,0.20285,0.00409312388235583
"Stability",1.5,7.5,8.5,0.20525,0.00410985800767914
"Stability",1.5,7.5,9,0.18625,0.00397148221915971
"Stability",1.5,7.5,9.5,0.16915,0.00383464446850291
"Stability",1.5,7.5,10,0.16635,0.0038110392482911
"Stability",1.5,8,1,0.42455,0.00495697356344482
"Stability",1.5,8,1.5,0.41135,0.00493774805813223
"Stability",1.5,8,2,0.38495,0.00488838821943781
"Stability",1.5,8,2.5,0.37745,0.00487166532741179
"Stability",1.5,8,3,0.36335,0.0048369222995344
"Stability",1.5,8,3.5,0.34675,0.00479037978910361
"Stability",1.5,8,4,0.33535,0.00475479742574339
"Stability",1.5,8,4.5,0.31935,0.00469974111059861
"Stability",1.5,8,5,0.29845,0.0046184946464492
"Stability",1.5,8,5.5,0.29035,0.00458405814850891
"Stability",1.5,8,6,0.27415,0.0045100345665171
"Stability",1.5,8,6.5,0.25975,0.00443823878879389
"Stability",1.5,8,7,0.24155,0.00433896789735087
"Stability",1.5,8,7.5,0.23745,0.00431523022226939
"Stability",1.5,8,8,0.22445,0.00423646249971024
"Stability",1.5,8,8.5,0.21365,0.00416680980852235
"Stability",1.5,8,9,0.20135,0.00408255857011848
"Stability",1.5,8,9.5,0.18885,0.00399123549118247
"Stability",1.5,8,10,0.17665,0.00389617707112715
"Stability",1.5,8.5,1,0.42675,0.00495982900313852
"Stability",1.5,8.5,1.5,0.42025,0.00495110544166749
"Stability",1.5,8.5,2,0.39615,0.0049111230551643
"Stability",1.5,8.5,2.5,0.38145,0.00488073477123995
"Stability",1.5,8.5,3,0.37265,0.00486032509468272
"Stability",1.5,8.5,3.5,0.35815,0.00482300569027125
"Stability",1.5,8.5,4,0.33605,0.00475706871090507
"Stability",1.5,8.5,4.5,0.31705,0.00469132503702955
"Stability",1.5,8.5,5,0.31115,0.00466914851389249
"Stability",1.5,8.5,5.5,0.29535,0.00460551395892821
"Stability",1.5,8.5,6,0.28305,0.0045515647226138
"Stability",1.5,8.5,6.5,0.26885,0.00448428128331205
"Stability",1.5,8.5,7,0.25835,0.00443094697317717
"Stability",1.5,8.5,7.5,0.25045,0.00438873624755294
"Stability",1.5,8.5,8,0.23975,0.00432861033551689
"Stability",1.5,8.5,8.5,0.21905,0.00420212750134426
"Stability",1.5,8.5,9,0.20645,0.00411814711533796
"Stability",1.5,8.5,9.5,0.19275,0.00402036815304377
"Stability",1.5,8.5,10,0.18705,0.00397758870060582
"Stability",1.5,9,1,0.43075,0.00496476672572479
"Stability",1.5,9,1.5,0.41465,0.00494289196403247
"Stability",1.5,9,2,0.39955,0.00491749915402057
"Stability",1.5,9,2.5,0.38975,0.00489845825125865
"Stability",1.5,9,3,0.36925,0.00485198906942225
"Stability",1.5,9,3.5,0.35845,0.00482382490132756
"Stability",1.5,9,4,0.34085,0.00477233750593219
"Stability",1.5,9,4.5,0.33745,0.00476157715591181
"Stability",1.5,9,5,0.31705,0.00469132503702955
"Stability",1.5,9,5.5,0.29945,0.00462262983816161
"Stability",1.5,9,6,0.28125,0.004543336652813
"Stability",1.5,9,6.5,0.27705,0.00452380108179203
"Stability",1.5,9,7,0.27485,0.00451337842513575
"Stability",1.5,9,7.5,0.25165,0.00439526558764753
"Stability",1.5,9,8,0.24355,0.0043503600211053
"Stability",1.5,9,8.5,0.23315,0.00428977248403648
"Stability",1.5,9,9,0.21945,0.00420470423499327
"Stability",1.5,9,9.5,0.20845,0.00413184788765229
"Stability",1.5,9,10,0.20335,0.00409662739159892
"Stability",1.5,9.5,1,0.42915,0.00496283091784033
"Stability",1.5,9.5,1.5,0.40845,0.00493304097280004
"Stability",1.5,9.5,2,0.40085,0.00491987278949634
"Stability",1.5,9.5,2.5,0.39135,0.004901705868577
"Stability",1.5,9.5,3,0.37945,0.00487624317736026
"Stability",1.5,9.5,3.5,0.35345,0.00480990886320388
"Stability",1.5,9.5,4,0.34965,0.00479895725643341
"Stability",1.5,9.5,4.5,0.32965,0.00473587696240731
"Stability",1.5,9.5,5,0.32545,0.0047214467015837
"Stability",1.5,9.5,5.5,0.30775,0.0046559812678056
"Stability",1.5,9.5,6,0.29765,0.00461516822312825
"Stability",1.5,9.5,6.5,0.29255,0.00459357810927218
"Stability",1.5,9.5,7,0.26775,0.00447883910739993
"Stability",1.5,9.5,7.5,0.25885,0.00443355764520315
"Stability",1.5,9.5,8,0.25785,0.00442832911602966
"Stability",1.5,9.5,8.5,0.24085,0.00433495177951186
"Stability",1.5,9.5,9,0.24065,0.00433380155678515
"Stability",1.5,9.5,9.5,0.21725,0.00419046533811879
"Stability",1.5,9.5,10,0.21285,0.00416149246688675
"Stability",1.5,10,1,0.43095,0.0049650050229066
"Stability",1.5,10,1.5,0.41845,0.00494853600076377
"Stability",1.5,10,2,0.41285,0.00494011419127355
"Stability",1.5,10,2.5,0.39505,0.00490900800426711
"Stability",1.5,10,3,0.38145,0.00488073477123995
"Stability",1.5,10,3.5,0.37945,0.00487624317736026
"Stability",1.5,10,4,0.34665,0.00479008060863528
"Stability",1.5,10,4.5,0.34025,0.00477045799446423
"Stability",1.5,10,5,0.33545,0.00475512259243512
"Stability",1.5,10,5.5,0.32335,0.0047140746706008
"Stability",1.5,10,6,0.30285,0.0046365005622502
"Stability",1.5,10,6.5,0.30075,0.00462796775686217
"Stability",1.5,10,7,0.28345,0.00455338149931541
"Stability",1.5,10,7.5,0.27585,0.00451813225812505
"Stability",1.5,10,8,0.25995,0.00443927589445021
"Stability",1.5,10,8.5,0.24505,0.00435882434665226
"Stability",1.5,10,9,0.24055,0.00433322598473048
"Stability",1.5,10,9.5,0.23685,0.00431171274978792
"Stability",1.5,10,10,0.21385,0.00416813568463271
"Stability",2,1,1,0.33555,0.00475544752658652
"Stability",2,1,1.5,0.26355,0.00445774908476131
"Stability",2,1,2,0.21685,0.00418785882834613
"Stability",2,1,2.5,0.16265,0.00377930232484863
"Stability",2,1,3,0.11935,0.00335566443471034
"Stability",2,1,3.5,0.07855,0.0028406331459143
"Stability",2,1,4,0.05205,0.0024120658274922
"Stability",2,1,4.5,0.03185,0.00200193869183164
"Stability",2,1,5,0.02245,0.00177130276953155
"Stability",2,1,5.5,0.0126499999999999,0.00148708402314368
"Stability",2,1,6,0.00365000000000004,0.00115931106706312
"Stability",2,1,6.5,-7.50000000000028e-04,9.56051857126668e-04
"Stability",2,1,7,-0.00485000000000002,7.14071943065954e-04
"Stability",2,1,7.5,-0.00634999999999997,6.01002388004439e-04
"Stability",2,1,8,-0.00685000000000002,5.58156701912992e-04
"Stability",2,1,8.5,-0.00844999999999996,3.90224265644449e-04
"Stability",2,1,9,-0.00955000000000006,2.061164680462e-04
"Stability",2,1,9.5,-0.00875000000000004,3.49794204638327e-04
"Stability",2,1,10,-0.00975000000000004,1.49986664740436e-04
"Stability",2,1.5,1,0.36855,0.00485024146143503
"Stability",2,1.5,1.5,0.30815,0.00465754517130025
"Stability",2,1.5,2,0.26265,0.00445316525833949
"Stability",2,1.5,2.5,0.22105,0.00421495745371572
"Stability",2,1.5,3,0.17795,0.00390659773979739
"Stability",2,1.5,3.5,0.14045,0.00357494863959996
"Stability",2,1.5,4,0.10345,0.00317118517143656
"Stability",2,1.5,4.5,0.08275,0.00290053185786777
"Stability",2,1.5,5,0.06025,0.00255531734128493
"Stability",2,1.5,5.5,0.0469499999999999,0.00231704696125522
"Stability",2,1.5,6,0.03115,0.0019858404030059
"Stability",2,1.5,6.5,0.02315,0.00178967260771468
"Stability",2,1.5,7,0.00954999999999995,0.00138364417287094
"Stability",2,1.5,7.5,0.00605,0.00125574577034684
"Stability",2,1.5,8,0.00175000000000003,0.00107648020463132
"Stability",2,1.5,8.5,-0.00145000000000006,9.19387990691494e-04
"Stability",2,1.5,9,-0.00405,7.67475505710239e-04
"Stability",2,1.5,9.5,-0.00665000000000004,5.75682977939342e-04
"Stability",2,1.5,10,-0.00705,5.40054548996293e-04
"Stability",2,2,1,0.38225,0.00488250731056941
"Stability",2,2,1.5,0.33715,0.00476061488627357
"Stability",2,2,2,0.30005,0.00462509879936531
"Stability",2,2,2.5,0.25145,0.00439418031401344
"Stability",2,2,3,0.22715,0.00425326895219171
"Stability",2,2,3.5,0.19575,0.00404237898183524
"Stability",2,2,4,0.15965,0.0037531048919039
"Stability",2,2,4.5,0.13735,0.00354436933817577
"Stability",2,2,5,0.11715,0.00333120060034576
"Stability",2,2,5.5,0.09215,0.00302819331375567
"Stability",2,2,6,0.07325,0.00276228289113861
"Stability",2,2,6.5,0.05485,0.00246222541725987
"Stability",2,2,7,0.04045,0.00218825469172571
"Stability",2,2,7.5,0.03025,0.00196491217055211
"Stability",2,2,8,0.02125,0.00173929476070805
"Stability",2,2,8.5,0.01395,0.00152819281745751
"Stability",2,2,9,0.00985000000000003,0.0013940201143484
"Stability",2,2,9.5,0.00634999999999997,0.00126725228065854
"Stability",2,2,10,0.00214999999999999,0.00109446678147561
"Stability",2,2.5,1,0.40345,0.00492451366466612
"Stability",2,2.5,1.5,0.36485,0.00484082545741022
"Stability",2,2.5,2,0.32895,0.00473350085592422
"Stability",2,2.5,2.5,0.29015,0.00458318647993195
"Stability",2,2.5,3,0.26685,0.00447436137800403
"Stability",2,2.5,3.5,0.23705,0.00431288648691162
"Stability",2,2.5,4,0.19985,0.00407191058295483
"Stability",2,2.5,4.5,0.18155,0.00393508681490308
"Stability",2,2.5,5,0.15285,0.00369213365617951
"Stability",2,2.5,5.5,0.12705,0.00343880972012543
"Stability",2,2.5,6,0.11125,0.00326395604916933
"Stability",2,2.5,6.5,0.09435,0.00305688439497152
"Stability",2,2.5,7,0.08095,0.00287508893143088
"Stability",2,2.5,7.5,0.06285,0.00259855017198045
"Stability",2,2.5,8,0.05015,0.00237723849798198
"Stability",2,2.5,8.5,0.03645,0.0021040870866594
"Stability",2,2.5,9,0.03465,0.00206483997113835
"Stability",2,2.5,9.5,0.02455,0.00182577739505933
"Stability",2,2.5,10,0.01755,0.00163611351584897
"Stability",2,3,1,0.41405,0.00494197349853336
"Stability",2,3,1.5,0.37575,0.0048677061544757
"Stability",2,3,2,0.34045,0.00477108541902234
"Stability",2,3,2.5,0.30675,0.00465205416034584
"Stability",2,3,3,0.29415,0.00460042325655085
"Stability",2,3,3.5,0.26875,0.00448378792823864
"Stability",2,3,4,0.24385,0.00435205833958819
"Stability",2,3,4.5,0.22125,0.00421623308323214
"Stability",2,3,5,0.20125,0.00408185128354649
"Stability",2,3,5.5,0.16725,0.00381866494605078
"Stability",2,3,6,0.14195,0.00358955543776999
"Stability",2,3,6.5,0.13655,0.00353639086584552
"Stability",2,3,7,0.10515,0.00319179675208975
"Stability",2,3,7.5,0.09815,0.00310545039120145
"Stability",2,3,8,0.08275,0.00290053185786777
"Stability",2,3,8.5,0.06415,0.00261980229910744
"Stability",2,3,9,0.06185,0.00258203881505376
"Stability",2,3,9.5,0.05145,0.00240113854174008
"Stability",2,3,10,0.04475,0.00227448039694951
"Stability",2,3.5,1,0.42485,0.0049573687880296
"Stability",2,3.5,1.5,0.39085,0.00490069683136422
"Stability",2,3.5,2,0.36755,0.00484772625000417
"Stability",2,3.5,2.5,0.34025,0.00477045799446423
"Stability",2,3.5,3,0.32255,0.00471123861918845
"Stability",2,3.5,3.5,0.28415,0.00455655066529459
"Stability",2,3.5,4,0.26515,0.00446584170389104
"Stability",2,3.5,4.5,0.23525,0.00430227785126332
"Stability",2,3.5,5,0.22225,0.00422259123971025
"Stability",2,3.5,5.5,0.19685,0.00405036397066109
"Stability",2,3.5,6,0.17445,0.00387837903413182
