"Variable","Noise","switch_rate","beta_S","beta_P","mean","error"
"Stability",1,0.01,1.5,2,0.82345,0.00381273700199012
"Stability",1,0.01,1.5,2.5,0.87185,0.00334236067585303
"Stability",1,0.01,1.5,3,0.91735,0.00275320826774448
"Stability",1,0.01,1.5,3.5,0.93575,0.00245159025521761
"Stability",1,0.01,1.5,4,0.95725,0.00202241261004685
"Stability",1,0.01,1.5,4.5,0.97415,0.001586168131988
"Stability",1,0.01,1.5,5,0.98135,0.00135199872043357
"Stability",1,0.01,1.5,5.5,0.98705,0.00112953854991035
"Stability",1,0.01,1.5,6,0.99115,9.35283500080351e-04
"Stability",1,0.01,1.5,6.5,0.99355,7.99001620999004e-04
"Stability",1,0.01,1.5,7,0.99555,6.63749807066366e-04
"Stability",1,0.01,1.5,7.5,0.99715,5.30769179203314e-04
"Stability",1,0.01,1.5,8,0.99845,3.90224265644449e-04
"Stability",1,0.01,1.5,8.5,0.99895,3.19999984373437e-04
"Stability",1,0.01,1.5,9,0.99955,2.061164680462e-04
"Stability",1,0.01,1.5,9.5,0.99945,2.29074218321814e-04
"Stability",1,0.01,1.5,10,0.99955,2.061164680462e-04
"Stability",1,0.01,2,1,0.68235,0.0046555896728041
"Stability",1,0.01,2,1.5,0.74085,0.00438161472573302
"Stability",1,0.01,2,2,0.80345,0.00397377513693011
"Stability",1,0.01,2,2.5,0.84575,0.00361171679396655
"Stability",1,0.01,2,3,0.88665,0.00316996571247416
"Stability",1,0.01,2,3.5,0.92285,0.00266795793631665
"Stability",1,0.01,2,4,0.94385,0.0023016836282931
"Stability",1,0.01,2,4.5,0.96235,0.00190292140168376
"Stability",1,0.01,2,5,0.97405,0.00158915458380521
"Stability",1,0.01,2,5.5,0.97755,0.0014806481627646
"Stability",1,0.01,2,6,0.98785,0.00109446678147561
"Stability",1,0.01,2,6.5,0.99055,9.6626244691162e-04
"Stability",1,0.01,2,7,0.99315,8.23331972872277e-04
"Stability",1,0.01,2,7.5,0.99455,7.34563617647129e-04
"Stability",1,0.01,2,8,0.99655,5.84246424369408e-04
"Stability",1,0.01,2,8.5,0.99805,4.38336587448949e-04
"Stability",1,0.01,2,9,0.99845,3.90224265644449e-04
"Stability",1,0.01,2,9.5,0.99885,3.35229753898412e-04
"Stability",1,0.01,2,10,0.99915,2.87116689865567e-04
"Stability",1,0.01,2.5,1,0.67495,0.00468390260833468
"Stability",1,0.01,2.5,1.5,0.72525,0.00446382530164794
"Stability",1,0.01,2.5,2,0.77505,0.0041754033516913
"Stability",1,0.01,2.5,2.5,0.82195,0.00382541280495489
"Stability",1,0.01,2.5,3,0.86355,0.00343246528486352
"Stability",1,0.01,2.5,3.5,0.89485,0.00306721184935975
"Stability",1,0.01,2.5,4,0.92425,0.00264563672664426
"Stability",1,0.01,2.5,4.5,0.94165,0.00234362475829659
"Stability",1,0.01,2.5,5,0.95315,0.00211268883071065
"Stability",1,0.01,2.5,5.5,0.96515,0.00183340772562702
"Stability",1,0.01,2.5,6,0.97555,0.00154368327250268
"Stability",1,0.01,2.5,6.5,0.98355,0.00127106306300317
"Stability",1,0.01,2.5,7,0.98645,0.00115510743107199
"Stability",1,0.01,2.5,7.5,0.98965,0.00101088572004648
"Stability",1,0.01,2.5,8,0.99325,8.17319124366429e-04
"Stability",1,0.01,2.5,8.5,0.99545,6.71174193097252e-04
"Stability",1,0.01,2.5,9,0.99595,6.33166518369377e-04
"Stability",1,0.01,2.5,9.5,0.99755,4.91857644440177e-04
"Stability",1,0.01,2.5,10,0.99795,4.49555291366924e-04
"Stability",1,0.01,3,1,0.66105,0.00473350085592422
"Stability",1,0.01,3,1.5,0.71215,0.00452755868308329
"Stability",1,0.01,3,2,0.75835,0.0042807546339429
"Stability",1,0.01,3,2.5,0.80685,0.00394757724263993
"Stability",1,0.01,3,3,0.83595,0.00370305698215695
"Stability",1,0.01,3,3.5,0.86955,0.0033677758151923
"Stability",1,0.01,3,4,0.89595,0.00305299718787668
"Stability",1,0.01,3,4.5,0.91875,0.00273186567367539
"Stability",1,0.01,3,5,0.93685,0.00243193321863862
"Stability",1,0.01,3,5.5,0.95185,0.00214035414396454
"Stability",1,0.01,3,6,0.96245,0.00190048965692887
"Stability",1,0.01,3,6.5,0.97095,0.00167880659671057
"Stability",1,0.01,3,7,0.97725,0.00149029052422159
"Stability",1,0.01,3,7.5,0.98505,0.00121255794899789
"Stability",1,0.01,3,8,0.98755,0.00110775559680203
"Stability",1,0.01,3,8.5,0.99035,9.76362165545056e-04
"Stability",1,0.01,3,9,0.99375,7.86546639152159e-04
"Stability",1,0.01,3,9.5,0.99545,6.71174193097252e-04
"Stability",1,0.01,3,10,0.99565,6.56239906651149e-04
"Stability",1,0.01,3.5,1,0.65935,0.00473925139662163
"Stability",1,0.01,3.5,1.5,0.68975,0.00462591976404329
"Stability",1,0.01,3.5,2,0.75125,0.00432281302177669
"Stability",1,0.01,3.5,2.5,0.77185,0.00419631012341381
"Stability",1,0.01,3.5,3,0.81695,0.0038669451866438
"Stability",1,0.01,3.5,3.5,0.84505,0.00361840559306217
"Stability",1,0.01,3.5,4,0.87395,0.00331884636946672
"Stability",1,0.01,3.5,4.5,0.89715,0.0030373689784139
"Stability",1,0.01,3.5,5,0.91735,0.00275320826774448
"Stability",1,0.01,3.5,5.5,0.93155,0.00252479646896952
"Stability",1,0.01,3.5,6,0.94465,0.00228618905955776
"Stability",1,0.01,3.5,6.5,0.96275,0.00189317251200624
"Stability",1,0.01,3.5,7,0.96675,0.00179227926855656
"Stability",1,0.01,3.5,7.5,0.97625,0.0015219478908748
"Stability",1,0.01,3.5,8,0.98025,0.00139057078881727
"Stability",1,0.01,3.5,8.5,0.98405,0.00125188516711684
"Stability",1,0.01,3.5,9,0.98855,0.00106278064541561
"Stability",1,0.01,3.5,9.5,0.99225,8.75540065925429e-04
"Stability",1,0.01,3.5,10,0.99455,7.34563617647129e-04
"Stability",1,0.01,4,1,0.64145,0.00479572618577884
"Stability",1,0.01,4,1.5,0.68605,0.00464092593879249
"Stability",1,0.01,4,2,0.72305,0.00447486001872893
"Stability",1,0.01,4,2.5,0.75955,0.00427348874113435
"Stability",1,0.01,4,3,0.79445,0.00404092225305877
"Stability",1,0.01,4,3.5,0.82685,0.00378362780066082
"Stability",1,0.01,4,4,0.85225,0.00354834508260999
"Stability",1,0.01,4,4.5,0.87355,0.00332334834382757
"Stability",1,0.01,4,5,0.89185,0.00310545039120145
"Stability",1,0.01,4,5.5,0.91655,0.00276529825469944
"Stability",1,0.01,4,6,0.93045,0.00254350677071426
"Stability",1,0.01,4,6.5,0.94215,0.00233417706874582
"Stability",1,0.01,4,7,0.95975,0.00196491217055211
"Stability",1,0.01,4,7.5,0.96295,0.00188827601494878
"Stability",1,0.01,4,8,0.96765,0.00176866067012771
"Stability",1,0.01,4,8.5,0.97635,0.00151881481091112
"Stability",1,0.01,4,9,0.98445,0.00123631411755254
"Stability",1,0.01,4,9.5,0.98395,0.00125574577034684
"Stability",1,0.01,4,10,0.98575,0.00118420183389418
"Stability",1,0.01,4.5,1,0.62985,0.00482842926042334
"Stability",1,0.01,4.5,1.5,0.67825,0.00467144260240868
"Stability",1,0.01,4.5,2,0.70675,0.00455247364095885
"Stability",1,0.01,4.5,2.5,0.74385,0.00436498832327261
"Stability",1,0.01,4.5,3,0.77815,0.00415481455643929
"Stability",1,0.01,4.5,3.5,0.79805,0.00401444034992828
"Stability",1,0.01,4.5,4,0.83965,0.00366914622404196
"Stability",1,0.01,4.5,4.5,0.85515,0.00351931617059776
"Stability",1,0.01,4.5,5,0.87905,0.00326047125693231
"Stability",1,0.01,4.5,5.5,0.89345,0.00308515178980818
"Stability",1,0.01,4.5,6,0.91085,0.0028493051089626
"Stability",1,0.01,4.5,6.5,0.92755,0.00259196288113038
"Stability",1,0.01,4.5,7,0.93865,0.00239931103013801
"Stability",1,0.01,4.5,7.5,0.95165,0.00214457167489615
"Stability",1,0.01,4.5,8,0.96215,0.00190777401968132
"Stability",1,0.01,4.5,8.5,0.96495,0.00183847429918802
"Stability",1,0.01,4.5,9,0.97625,0.0015219478908748
"Stability",1,0.01,4.5,9.5,0.97885,0.00143804539130542
"Stability",1,0.01,4.5,10,0.98115,0.00135909987316846
"Stability",1,0.01,5,1,0.63325,0.00481915616852345
"Stability",1,0.01,5,1.5,0.65885,0.00474092980242686
"Stability",1,0.01,5,2,0.70575,0.00455700234551593
"Stability",1,0.01,5,2.5,0.73495,0.00441353573450674
"Stability",1,0.01,5,3,0.76065,0.00426678781964018
"Stability",1,0.01,5,3.5,0.78345,0.00411883554304163
"Stability",1,0.01,5,4,0.81615,0.00387348914311299
"Stability",1,0.01,5,4.5,0.84115,0.00365520229267547
"Stability",1,0.01,5,5,0.85845,0.00348569573506865
"Stability",1,0.01,5,5.5,0.87905,0.00326047125693231
"Stability",1,0.01,5,6,0.89625,0.00304910207312665
"Stability",1,0.01,5,6.5,0.91605,0.00277281600559072
"Stability",1,0.01,5,7,0.93145,0.00252650511038614
"Stability",1,0.01,5,7.5,0.93875,0.00239748170834611
"Stability",1,0.01,5,8,0.94925,0.00219440773160533
"Stability",1,0.01,5,8.5,0.95935,0.0019742460623619
"Stability",1,0.01,5,9,0.96595,0.00181297778222566
"Stability",1,0.01,5,9.5,0.96885,0.00173659705370379
"Stability",1,0.01,5,10,0.97255,0.00163322273179416
"Stability",1,0.01,5.5,1,0.63535,0.00481329975541245
"Stability",1,0.01,5.5,1.5,0.66075,0.00473452060070836
"Stability",1,0.01,5.5,2,0.69295,0.00461266272512326
"Stability",1,0.01,5.5,2.5,0.72295,0.00447535838042757
"Stability",1,0.01,5.5,3,0.75265,0.00431464475547369
"Stability",1,0.01,5.5,3.5,0.76965,0.00421048222488311
"Stability",1,0.01,5.5,4,0.79175,0.00406046087091705
"Stability",1,0.01,5.5,4.5,0.82655,0.00378621754450658
"Stability",1,0.01,5.5,5,0.84415,0.00362696749907191
"Stability",1,0.01,5.5,5.5,0.86455,0.00342184170441372
"Stability",1,0.01,5.5,6,0.87865,0.00326511620748555
"Stability",1,0.01,5.5,6.5,0.89905,0.00301236073233572
"Stability",1,0.01,5.5,7,0.91355,0.00280996963381
"Stability",1,0.01,5.5,7.5,0.92245,0.00267428774283792
"Stability",1,0.01,5.5,8,0.93605,0.00244624981631402
"Stability",1,0.01,5.5,8.5,0.94055,0.00236423956334194
"Stability",1,0.01,5.5,9,0.94845,0.00221071220986529
"Stability",1,0.01,5.5,9.5,0.96175,0.00191743615438445
"Stability",1,0.01,5.5,10,0.96475,0.00184352477834198
"Stability",1,0.01,6,1,0.62815,0.00483296942979685
"Stability",1,0.01,6,1.5,0.65085,0.00476699068281206
"Stability",1,0.01,6,2,0.67885,0.00466914851389249
"Stability",1,0.01,6,2.5,0.70725,0.00455019935622805
"Stability",1,0.01,6,3,0.73825,0.00439580778271824
"Stability",1,0.01,6,3.5,0.76515,0.00423896740191092
"Stability",1,0.01,6,4,0.78815,0.00408608949519419
"Stability",1,0.01,6,4.5,0.81255,0.0039025982085372
"Stability",1,0.01,6,5,0.82875,0.00376712926195633
"Stability",1,0.01,6,5.5,0.84265,0.00364114316422113
"Stability",1,0.01,6,6,0.85595,0.00351122380648997
"Stability",1,0.01,6,6.5,0.87705,0.00328358157212427
"Stability",1,0.01,6,7,0.89245,0.0030978636874373
"Stability",1,0.01,6,7.5,0.90505,0.00293117876133358
"Stability",1,0.01,6,8,0.91865,0.00273339804940474
"Stability",1,0.01,6,8.5,0.92405,0.0026488415177467
"Stability",1,0.01,6,9,0.94165,0.00234362475829659
"Stability",1,0.01,6,9.5,0.94925,0.00219440773160533
"Stability",1,0.01,6,10,0.96025,0.00195317056027469
"Stability",1,0.01,6.5,1,0.62145,0.00485024146143503
"Stability",1,0.01,6.5,1.5,0.65325,0.00475932861555988
"Stability",1,0.01,6.5,2,0.67315,0.00469058716055795
"Stability",1,0.01,6.5,2.5,0.69815,0.00459056261001935
"Stability",1,0.01,6.5,3,0.72425,0.00446885788754598
"Stability",1,0.01,6.5,3.5,0.74555,0.00435544679013235
"Stability",1,0.01,6.5,4,0.77035,0.0042059905831657
"Stability",1,0.01,6.5,4.5,0.78645,0.00409802624831921
"Stability",1,0.01,6.5,5,0.80925,0.00392880227279636
"Stability",1,0.01,6.5,5.5,0.83215,0.00373718268264215
"Stability",1,0.01,6.5,6,0.84675,0.00360211622162964
"Stability",1,0.01,6.5,6.5,0.86415,0.00342609859244542
"Stability",1,0.01,6.5,7,0.88325,0.00321099280557895
"Stability",1,0.01,6.5,7.5,0.89345,0.00308515178980818
"Stability",1,0.01,6.5,8,0.90615,0.00291591632369667
"Stability",1,0.01,6.5,8.5,0.91875,0.00273186567367539
"Stability",1,0.01,6.5,9,0.92845,0.00257705721170238
"Stability",1,0.01,6.5,9.5,0.93925,0.0023883078008111
"Stability",1,0.01,6.5,10,0.94075,0.00236050862105924
"Stability",1,0.01,7,1,0.61605,0.00486344580112764
"Stability",1,0.01,7,1.5,0.64375,0.00478888161147348
"Stability",1,0.01,7,2,0.67205,0.00469463350096372
"Stability",1,0.01,7,2.5,0.69125,0.00461973786570134
"Stability",1,0.01,7,3,0.72475,0.00446634510241399
"Stability",1,0.01,7,3.5,0.73105,0.00443407891851121
"Stability",1,0.01,7,4,0.75695,0.0042891735160687
"Stability",1,0.01,7,4.5,0.77985,0.00414338201369982
"Stability",1,0.01,7,5,0.79585,0.00403068262087689
"Stability",1,0.01,7,5.5,0.81155,0.00391058678703106
"Stability",1,0.01,7,6,0.83105,0.00374693123760898
"Stability",1,0.01,7,6.5,0.84705,0.00359922563790036
"Stability",1,0.01,7,7,0.86715,0.00339392687369106
"Stability",1,0.01,7,7.5,0.87765,0.00327667841146201
"Stability",1,0.01,7,8,0.89735,0.00303475183859771
"Stability",1,0.01,7,8.5,0.90345,0.00295316472080154
"Stability",1,0.01,7,9,0.91745,0.00275169164891219
"Stability",1,0.01,7,9.5,0.92975,0.00255531734128493
"Stability",1,0.01,7,10,0.94015,0.0023716787801099
"Stability",1,0.01,7.5,1,0.60985,0.00487782503455247
"Stability",1,0.01,7.5,1.5,0.62625,0.00483796799735533
"Stability",1,0.01,7.5,2,0.66995,0.00470227720270606
"Stability",1,0.01,7.5,2.5,0.68415,0.00464849853219944
"Stability",1,0.01,7.5,3,0.71045,0.00453548639218346
"Stability",1,0.01,7.5,3.5,0.72795,0.00445009663782806
"Stability",1,0.01,7.5,4,0.74915,0.00433495177951186
"Stability",1,0.01,7.5,4.5,0.77245,0.0041924166522113
"Stability",1,0.01,7.5,5,0.78695,0.00409452637854813
"Stability",1,0.01,7.5,5.5,0.80565,0.00395687672759005
"Stability",1,0.01,7.5,6,0.82625,0.00378880314254057
"Stability",1,0.01,7.5,6.5,0.84465,0.00362221614415533
"Stability",1,0.01,7.5,7,0.85625,0.00350817965367343
"Stability",1,0.01,7.5,7.5,0.86585,0.00340793766872509
"Stability",1,0.01,7.5,8,0.88215,0.00322407773133989
"Stability",1,0.01,7.5,8.5,0.89535,0.00306076372453964
"Stability",1,0.01,7.5,9,0.90125,0.00298299070956604
"Stability",1,0.01,7.5,9.5,0.91645,0.00276680416193974
"Stability",1,0.01,7.5,10,0.92755,0.00259196288113038
"Stability",1,0.01,8,1,0.61915,0.00485594334486893
"Stability",1,0.01,8,1.5,0.63485,0.00481470309433392
"Stability",1,0.01,8,2,0.67105,0.00469828661745045
"Stability",1,0.01,8,2.5,0.67605,0.0046797788177411
"Stability",1,0.01,8,3,0.68735,0.00463569268984382
"Stability",1,0.01,8,3.5,0.71295,0.00452380108179203
"Stability",1,0.01,8,4,0.73595,0.00440819724720855
"Stability",1,0.01,8,4.5,0.74935,0.00433380155678515
"Stability",1,0.01,8,5,0.77475,0.00417737822071211
"Stability",1,0.01,8,5.5,0.79505,0.00403654296619171
"Stability",1,0.01,8,6,0.80825,0.00393665384233202
"Stability",1,0.01,8,6.5,0.82705,0.0037818989973296
"Stability",1,0.01,8,7,0.85305,0.00354038460937766
"Stability",1,0.01,8,7.5,0.85955,0.00347434696866704
"Stability",1,0.01,8,8,0.87015,0.00336117948088915
"Stability",1,0.01,8,8.5,0.88165,0.00322999551657641
"Stability",1,0.01,8,9,0.89865,0.0030176527919622
"Stability",1,0.01,8,9.5,0.91015,0.0028593732445302
"Stability",1,0.01,8,10,0.91415,0.00280111805824703
"Stability",1,0.01,8.5,1,0.60675,0.0048847036535473
"Stability",1,0.01,8.5,1.5,0.62825,0.00483270413463573
"Stability",1,0.01,8.5,2,0.65385,0.00475739225081376
"Stability",1,0.01,8.5,2.5,0.68235,0.0046555896728041
"Stability",1,0.01,8.5,3,0.68885,0.00462960161040959
"Stability",1,0.01,8.5,3.5,0.71365,0.00452049900355305
"Stability",1,0.01,8.5,4,0.72985,0.00444031185694639
"Stability",1,0.01,8.5,4.5,0.74655,0.00434979330775406
"Stability",1,0.01,8.5,5,0.76605,0.00423332397215065
"Stability",1,0.01,8.5,5.5,0.77555,0.0041721050317603
"Stability",1,0.01,8.5,6,0.80325,0.00397530175614446
"Stability",1,0.01,8.5,6.5,0.80935,0.00392801485232274
"Stability",1,0.01,8.5,7,0.82945,0.00376100841110823
"Stability",1,0.01,8.5,7.5,0.84165,0.00365052878170254
"Stability",1,0.01,8.5,8,0.85795,0.00349083060887147
"Stability",1,0.01,8.5,8.5,0.87095,0.0033523474720496
"Stability",1,0.01,8.5,9,0.87915,0.00325930821785941
"Stability",1,0.01,8.5,9.5,0.88865,0.00314541048365886
"Stability",1,0.01,8.5,10,0.90565,0.0029228688075599
"Stability",1,0.01,9,1,0.61015,0.00487714838892982
"Stability",1,0.01,9,1.5,0.62385,0.00484416807578295
"Stability",1,0.01,9,2,0.63755,0.00480705840728538
"Stability",1,0.01,9,2.5,0.67085,0.00469901434596473
"Stability",1,0.01,9,3,0.68175,0.00465793552835788
"Stability",1,0.01,9,3.5,0.70575,0.00455700234551593
"Stability",1,0.01,9,4,0.73235,0.00442727995848276
"Stability",1,0.01,9,4.5,0.74265,0.00437167117941069
"Stability",1,0.01,9,5,0.75055,0.00432687438391657
"Stability",1,0.01,9,5.5,0.76725,0.00422575785545567
"Stability",1,0.01,9,6,0.79105,0.00406548183666542
"Stability",1,0.01,9,6.5,0.80405,0.00396918570912465
"Stability",1,0.01,9,7,0.82085,0.00383464446850291
"Stability",1,0.01,9,7.5,0.82305,0.00381612709859135
"Stability",1,0.01,9,8,0.84435,0.00362506853206753
"Stability",1,0.01,9,8.5,0.86515,0.00341543763980945
"Stability",1,0.01,9,9,0.86965,0.00336667806630218
"Stability",1,0.01,9,9.5,0.88115,0.00323589475284428
"Stability",1,0.01,9,10,0.89485,0.00306721184935975
"Stability",1,0.01,9.5,1,0.60275,0.00489327478932222
"Stability",1,0.01,9.5,1.5,0.62065,0.00485223785188001
"Stability",1,0.01,9.5,2,0.65005,0.00476951513022632
"Stability",1,0.01,9.5,2.5,0.67135,0.00469719321642311
"Stability",1,0.01,9.5,3,0.68115,0.00466027247743696
"Stability",1,0.01,9.5,3.5,0.70375,0.00456598057024521
"Stability",1,0.01,9.5,4,0.71765,0.00450137467751783
"Stability",1,0.01,9.5,4.5,0.72755,0.00445214351837301
"Stability",1,0.01,9.5,5,0.74785,0.00434239834565407
"Stability",1,0.01,9.5,5.5,0.76655,0.00423017720549849
"Stability",1,0.01,9.5,6,0.78425,0.0041133180874531
"Stability",1,0.01,9.5,6.5,0.79265,0.00405397844396371
"Stability",1,0.01,9.5,7,0.80585,0.00395533086027217
"Stability",1,0.01,9.5,7.5,0.82075,0.00383548104433905
"Stability",1,0.01,9.5,8,0.82975,0.00375837814630581
"Stability",1,0.01,9.5,8.5,0.84915,0.00357885576279026
"Stability",1,0.01,9.5,9,0.86095,0.00345979866042478
"Stability",1,0.01,9.5,9.5,0.86505,0.0034165065493425
"Stability",1,0.01,9.5,10,0.88775,0.00315649965927606
"Stability",1,0.01,10,1,0.60815,0.00488162276032032
"Stability",1,0.01,10,1.5,0.62755,0.00483455655088493
"Stability",1,0.01,10,2,0.65265,0.00476125663102407
"Stability",1,0.01,10,2.5,0.65825,0.00474293614697999
"Stability",1,0.01,10,3,0.68065,0.00466221314110984
"Stability",1,0.01,10,3.5,0.69115,0.00462015176484853
"Stability",1,0.01,10,4,0.69645,0.00459786404598685
"Stability",1,0.01,10,4.5,0.72295,0.00447535838042757
"Stability",1,0.01,10,5,0.74795,0.0043418273683427
"Stability",1,0.01,10,5.5,0.75915,0.00427591581951862
"Stability",1,0.01,10,6,0.76635,0.00423143690202579
"Stability",1,0.01,10,6.5,0.78035,0.00414000020654239
"Stability",1,0.01,10,7,0.79905,0.00400699580128744
"Stability",1,0.01,10,7.5,0.80785,0.00393978298120517
"Stability",1,0.01,10,8,0.82685,0.00378362780066082
"Stability",1,0.01,10,8.5,0.84175,0.00364959253925288
"Stability",1,0.01,10,9,0.84325,0.00363548695865391
"Stability",1,0.01,10,9.5,0.85675,0.00350309447732882
"Stability",1,0.01,10,10,0.87035,0.00335897544224458
"Stability",1,0.05,1,1,0.71085,0.00453362803153422
"Stability",1,0.05,1,1.5,0.79885,0.00400848781306052
"Stability",1,0.05,1,2,0.84585,0.0036107591318379
"Stability",1,0.05,1,2.5,0.89125,0.00311300704003109
"Stability",1,0.05,1,3,0.92765,0.00259031247572029
"Stability",1,0.05,1,3.5,0.95625,0.00204487454412003
"Stability",1,0.05,1,4,0.96955,0.00171757816633647
"Stability",1,0.05,1,4.5,0.98145,0.00134843300803478
"Stability",1,0.05,1,5,0.98875,0.00105354389821903
"Stability",1,0.05,1,5.5,0.99405,7.67475505710239e-04
"Stability",1,0.05,1,6,0.99625,6.09205107567483e-04
"Stability",1,0.05,1,6.5,0.99825,4.14983097363145e-04
"Stability",1,0.05,1,7,0.99885,3.35229753898412e-04
"Stability",1,0.05,1,7.5,0.99895,3.19999984373437e-04
"Stability",1,0.05,1,8,0.99935,2.49927982426218e-04
"Stability",1,0.05,1,8.5,0.99955,2.061164680462e-04
"Stability",1,0.05,1,9,0.99975,1.49986664740436e-04
"Stability",1,0.05,1,9.5,0.99985,1.11798926202312e-04
"Stability",1,0.05,1,10,0.99995,5e-05
"Stability",1,0.05,1.5,1,0.69245,0.00461475127638904
"Stability",1,0.05,1.5,1.5,0.76395,0.00424645063368202
"Stability",1,0.05,1.5,2,0.81995,0.00384215772289436
"Stability",1,0.05,1.5,2.5,0.86775,0.0033874239790911
"Stability",1,0.05,1.5,3,0.90435,0.00294082855625073
"Stability",1,0.05,1.5,3.5,0.93235,0.00251107114551336
"Stability",1,0.05,1.5,4,0.95605,0.00204933153149328
"Stability",1,0.05,1.5,4.5,0.96985,0.0017093536611813
"Stability",1,0.05,1.5,5,0.98085,0.00136967709754349
"Stability",1,0.05,1.5,5.5,0.98495,0.00121655158122251
"Stability",1,0.05,1.5,6,0.99055,9.6626244691162e-04
"Stability",1,0.05,1.5,6.5,0.99285,8.41105520044652e-04
"Stability",1,0.05,1.5,7,0.99465,7.27798542916862e-04
"Stability",1,0.05,1.5,7.5,0.99735,5.11687338511751e-04
"Stability",1,0.05,1.5,8,0.99815,4.26820767532181e-04
"Stability",1,0.05,1.5,8.5,0.99905,3.04004920846999e-04
"Stability",1,0.05,1.5,9,0.99955,2.061164680462e-04
"Stability",1,0.05,1.5,9.5,0.99975,1.49986664740436e-04
"Stability",1,0.05,1.5,10,0.99985,1.11798926202312e-04
"Stability",1,0.05,2,1,0.67375,0.00468836771480042
"Stability",1,0.05,2,1.5,0.74665,0.00434922629060994
"Stability",1,0.05,2,2,0.80725,0.00394446442878663
"Stability",1,0.05,2,2.5,0.84145,0.00365239972516361
"Stability",1,0.05,2,3,0.87435,0.00331433345193616
"Stability",1,0.05,2,3.5,0.90935,0.00287081554757369
"Stability",1,0.05,2,4,0.93135,0.00252821220147629
"Stability",1,0.05,2,4.5,0.94505,0.00227839172595181
"Stability",1,0.05,2,5,0.96445,0.00185107060811835
"Stability",1,0.05,2,5.5,0.97245,0.00163611351584897
"Stability",1,0.05,2,6,0.98015,0.0013940201143484
"Stability",1,0.05,2,6.5,0.98825,0.00107648020463132
"Stability",1,0.05,2,7,0.99215,8.81144364754808e-04
"Stability",1,0.05,2,7.5,0.99445,7.41265605211618e-04
"Stability",1,0.05,2,8,0.99615,6.17297218190361e-04
"Stability",1,0.05,2,8.5,0.99705,5.40054548996293e-04
"Stability",1,0.05,2,9,0.99875,3.49794204638327e-04
"Stability",1,0.05,2,9.5,0.99895,3.19999984373437e-04
"Stability",1,0.05,2,10,0.99965,1.80252598039279e-04
"Stability",1,0.05,2.5,1,0.66095,0.00473384100652604
"Stability",1,0.05,2.5,1.5,0.72055,0.00448723559425264
"Stability",1,0.05,2.5,2,0.76285,0.00425326895219171
"Stability",1,0.05,2.5,2.5,0.81685,0.00386776469170127
"Stability",1,0.05,2.5,3,0.85005,0.00357005241942296
"Stability",1,0.05,2.5,3.5,0.88455,0.0031954108992556
"Stability",1,0.05,2.5,4,0.90895,0.00287651128656193
"Stability",1,0.05,2.5,4.5,0.93245,0.00250934840804207
"Stability",1,0.05,2.5,5,0.94505,0.00227839172595181
"Stability",1,0.05,2.5,5.5,0.95805,0.00200422589598683
"Stability",1,0.05,2.5,6,0.96875,0.00173929476070805
"Stability",1,0.05,2.5,6.5,0.97535,0.00154983158691349
"Stability",1,0.05,2.5,7,0.98155,0.00134485709800759
"Stability",1,0.05,2.5,7.5,0.98805,0.00108551259032697
"Stability",1,0.05,2.5,8,0.99155,9.14025871805297e-04
"Stability",1,0.05,2.5,8.5,0.99315,8.23331972872277e-04
"Stability",1,0.05,2.5,9,0.99595,6.33166518369377e-04
"Stability",1,0.05,2.5,9.5,0.99705,5.40054548996293e-04
"Stability",1,0.05,2.5,10,0.99825,4.14983097363145e-04
"Stability",1,0.05,3,1,0.65115,0.00476604020796367
"Stability",1,0.05,3,1.5,0.69845,0.00458926637781995
"Stability",1,0.05,3,2,0.75515,0.00429990658848154
"Stability",1,0.05,3,2.5,0.79295,0.00405181088738686
"Stability",1,0.05,3,3,0.82665,0.00378535475762366
"Stability",1,0.05,3,3.5,0.85615,0.00350919494968853
"Stability",1,0.05,3,4,0.88525,0.00318696712031088
"Stability",1,0.05,3,4.5,0.90435,0.00294082855625073
"Stability",1,0.05,3,5,0.92315,0.00266319676548714
"Stability",1,0.05,3,5.5,0.94425,0.00229395291407588
"Stability",1,0.05,3,6,0.95425,0.00208893037533837
"Stability",1,0.05,3,6.5,0.96605,0.00181040534321756
"Stability",1,0.05,3,7,0.96945,0.00172030976762026
"Stability",1,0.05,3,7.5,0.97895,0.00143471097770908
"Stability",1,0.05,3,8,0.98415,0.00124801182019656
"Stability",1,0.05,3,8.5,0.98705,0.00112953854991035
"Stability",1,0.05,3,9,0.99075,9.56051857126668e-04
"Stability",1,0.05,3,9.5,0.99445,7.41265605211618e-04
"Stability",1,0.05,3,10,0.99425,7.54487027766221e-04
"Stability",1,0.05,3.5,1,0.64045,0.00479866465469789
"Stability",1,0.05,3.5,1.5,0.68355,0.00465087118831311
"Stability",1,0.05,3.5,2,0.72365,0.00447186398571677
"Stability",1,0.05,3.5,2.5,0.77635,0.00416680980852235
"Stability",1,0.05,3.5,3,0.80195,0.00398518605849113
"Stability",1,0.05,3.5,3.5,0.83335,0.00372648177462894
"Stability",1,0.05,3.5,4,0.86215,0.00344723455723704
"Stability",1,0.05,3.5,4.5,0.88445,0.00319661408120505
"Stability",1,0.05,3.5,5,0.90885,0.0028779325912189
"Stability",1,0.05,3.5,5.5,0.92305,0.002664785142931
"Stability",1,0.05,3.5,6,0.94125,0.00235114791956056
"Stability",1,0.05,3.5,6.5,0.94815,0.0022167880288644
"Stability",1,0.05,3.5,7,0.95705,0.00202692885767099
