RT,block_id,session_id,part_index,ID
0.910831285145468,4,3,3,13
1.0342342334555,4,3,3,13
0.734541358988281,4,3,3,13
1.40444307838559,4,3,3,13
0.104238328030406,4,3,3,13
1.21640049048459,4,3,3,13
0.716912366372562,4,3,3,13
0.916707616017375,4,3,3,13
0.599385748934437,4,3,3,13
0.229176904004344,4,3,3,13
1.41619574012941,4,3,3,13
0.110114658902312,4,3,3,13
1.09887387304647,4,3,3,13
1.05773955694312,4,3,3,13
0.928460277761187,4,3,3,13
0.411343161033437,4,3,3,13
0.923529411764706,5,3,3,13
0.8,5,3,3,13
1.14705882352941,5,3,3,13
1.08726499281562,1,4,3,13
0.48779996974971,1,4,3,13
0.0809420706346031,1,4,3,13
0.717007184451381,1,4,3,13
0.628850563412277,1,4,3,13
0.76402404900557,1,4,3,13
0.570079482719541,1,4,3,13
0.675867427966466,1,4,3,13
0.593587914996635,2,4,3,13
0.511308402026805,2,4,3,13
0.575956590788815,2,4,3,13
0.540693942373173,2,4,3,13
1.29884088330947,2,4,3,13
1.47515412538768,2,4,3,13
0.963845723360873,2,4,3,13
0.0926962867731504,2,4,3,13
1.46339990924913,2,4,3,13
0.122081827119519,2,4,3,13
1.16366739771618,2,4,3,13
0.852180670044675,2,4,3,13
0.811040913559759,2,4,3,13
1.16366739771618,2,4,3,13
0.399643348710606,2,4,3,13
0.163221583604434,2,4,3,13
0.758146940936297,2,4,3,13
0.781655373213391,3,4,3,13
0.734638508659202,3,4,3,13
0.611219239204456,3,4,3,13
0.658236103758645,3,4,3,13
0.593587914996635,3,4,3,13
0.581833698858088,3,4,3,13
1.48103123345695,3,4,3,13
0.499554185888258,3,4,3,13
0.68174453603574,3,4,3,13
0.916828858806684,3,4,3,13
0.68174453603574,3,4,3,13
0.575956590788815,3,4,3,13
0.705252968312834,4,4,3,13
1.08726499281562,4,4,3,13
0.705252968312834,4,4,3,13
0.534816834303899,4,4,3,13
0.658236103758645,4,4,3,13
0.669990319897192,4,4,3,13
1.00498547984579,4,4,3,13
0.599465023065909,4,4,3,13
0.180852907812255,4,4,3,13
0.76402404900557,4,4,3,13
0.787532481282665,4,4,3,13
0.705252968312834,4,4,3,13
0.852941176470588,5,4,3,13
0.882352941176471,5,4,3,13
1.22352941176471,5,4,3,13
0.823529411764706,5,4,3,13
0.776470588235294,5,4,3,13
0.311764705882353,5,4,3,13
1.56470588235294,5,4,3,13
1.07058823529412,5,4,3,13
0.894117647058823,5,4,3,13
1.21764705882353,6,4,3,13
1.32941176470588,6,4,3,13
0.988235294117647,6,4,3,13
0.688235294117647,6,4,3,13
0.929411764705882,6,4,3,13
0.564705882352941,6,4,3,13
1.13529411764706,6,4,3,13
0.805882352941176,6,4,3,13
0.876470588235294,6,4,3,13
0.858823529411765,6,4,3,13
1.38823529411765,6,4,3,13
0.858823529411765,6,4,3,13
0.276470588235294,6,4,3,13
1.47058823529412,6,4,3,13
0.863934886183222,7,4,3,13
1.08138788474635,7,4,3,13
0.434905997126248,7,4,3,13
0.916828858806684,7,4,3,13
0.40552045677988,7,4,3,13
1.36348907207148,7,4,3,13
1.14015896543908,7,4,3,13
0.799286697421212,7,4,3,13
1.11077342509271,7,4,3,13
1.11077342509271,7,4,3,13
1.2929637752402,7,4,3,13
0.611219239204456,7,4,3,13
1.15191318157763,7,4,3,13
0.634727671481551,7,4,3,13
0.311486727671502,7,4,3,13
0.575956590788815,7,4,3,13
1.48103123345695,7,4,3,13
0.910951750737411,7,4,3,13
1.48103123345695,8,4,3,13
0.852180670044675,8,4,3,13
1.22243847840891,8,4,3,13
0.61709634727373,8,4,3,13
1.35173485593293,8,4,3,13
1.25182401875528,8,4,3,13
0.27622407925586,8,4,3,13
1.24594691068601,8,4,3,13
0.9579686152916,8,4,3,13
0.999108371776515,8,4,3,13
0.61709634727373,8,4,3,13
0.910951750737411,9,4,3,13
0.599465023065909,9,4,3,13
0.587710806927362,9,4,3,13
0.528939726234626,9,4,3,13
0.511308402026805,9,4,3,13
0.458414429403342,9,4,3,13
0.564202374650267,9,4,3,13
0.564202374650267,9,4,3,13
0.775778265144118,9,4,3,13
0.511308402026805,9,4,3,13
